rob
-0.706
-0.6277
-0.5539
-0.48569999999999997
-0.4218
-0.36219999999999997
-0.30619999999999997
-0.2748
-0.2531
-0.2298
-0.2075
-0.1862
-0.1656
-0.14609999999999998
-0.12769999999999998
-0.1107
-0.0947
-0.0799
-0.0661
-0.0535
-0.041999999999999996
-0.0314
-0.022
-0.013800000000000002
-0.008499999999999999
-0.0026999999999999993
-0.0009
-0.0009
-0.0009
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
-0.0009
-0.0009
-0.0009
-0.0009
-0.0009
-0.0009
-0.0009
-0.0009
-0.001
-0.001
-0.001
-0.001
-0.001
-0.0009
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
-0.001
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0099
0.01
0.009300000000000001
0.0091
0.009000000000000001
0.0095
0.0099
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
