sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
304,0.3484058113128409,0.18011464845402206,8,8,0,1,0,1,9.428902592378165,200,4
305,0.3697700854024223,0.17531012137636653,11,4,7,2,0,0,9.484951710827863,200,4
306,1.7447885113396167,0.43071966560526975,22,15,7,3,0,10,8.344522442024894,200,5
307,0.3938614989893808,0.20513379679906732,22,15,7,1,0,0,9.47013980793075,200,4
308,0.393853944836175,0.18289496493371454,22,18,4,1,0,0,9.470292103758005,200,4
309,0.39421956046835105,0.19940205187527557,11,11,0,1,0,2,9.463983326031514,200,4
310,0.3700696287290655,0.1754885316523523,11,4,7,2,0,0,9.484881701985273,200,4
311,1.009896153069426,0.4536259998020478,30,19,11,1,0,1,8.993238116973377,200,4
312,1.009896153069426,0.4536259998020478,30,19,11,1,0,1,8.993238116973377,200,4
313,1.0025471601128144,0.4485845180973875,16,5,11,2,0,3,8.987601605772602,200,4
314,0.4249775021193323,0.22067224257029183,3,1,2,1,0,0,8.448707201016349,200,3
315,0.39512393724181094,0.2045773367012549,18,13,5,1,0,0,9.356223642777056,200,4
316,1.009896153069426,0.4536259998020478,30,19,11,1,0,1,8.993238116973377,200,4
317,0.7657559147054692,0.372371576402732,0,0,0,1,0,4,8.564471384895874,200,4
318,1.8489612837858322,0.656603897681733,33,22,11,2,0,2,8.023847801962294,200,5
319,1.9715373130420941,0.8162544937705817,5,3,2,3,0,6,8.937945924253922,200,5
320,1.8599326561930374,0.6639124586451889,5,5,0,2,0,1,8.04526994853665,200,5
321,1.8489612837858322,0.656603897681733,33,22,11,2,0,2,8.023847801962294,200,5
322,2.0635282627395832,0.7429908104190897,30,19,11,3,0,7,9.210690966230926,200,5
323,1.0731415989721658,0.40472092714569113,24,13,11,1,0,2,8.540932429556165,200,5
324,1.8588391325407263,0.6654915130598548,8,6,2,2,0,1,8.08248946846415,200,5
325,2.0753350911634674,0.709844226080101,37,26,11,3,0,7,8.592399275055644,200,6
326,2.0753350911634674,0.6856961929952805,6,6,0,3,0,6,8.49688802629525,200,5
327,1.297394888292303,0.5684187492840914,31,20,11,3,0,6,7.930319747837148,200,6
328,1.0164846279448256,0.5109491467720181,19,4,15,2,0,2,7.645485953694699,200,5
329,2.0753350911634674,0.7090856409937356,37,26,11,3,0,7,8.573756583620282,200,6
330,0.8038625525578045,0.36845764192835817,0,0,0,2,0,1,7.676699021646958,200,4
331,1.5781725756130378,0.6651683182455734,16,14,2,2,0,4,8.41154464988067,200,6
332,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
333,1.8418223415430293,0.7494229519230633,38,27,11,3,0,11,8.599755688279203,200,6
334,1.0190226658729682,0.48472947823874274,30,19,11,1,0,2,9.1926810957794,200,5
335,1.8418223415430293,0.7380899922935007,38,27,11,3,0,11,8.578099860099783,200,5
336,1.8418223415430293,0.7380899922935007,38,27,11,3,0,11,8.578099860099783,200,5
337,3.109144564993746,0.777602093678609,19,8,11,2,0,10,8.613977109652403,200,6
338,1.9267854800711812,0.7720539486497232,6,6,0,3,0,11,8.793333987691852,200,6
339,1.467603970845172,0.5789546121762298,22,11,11,3,0,11,8.65967396948203,200,6
340,1.8418223415430293,0.7344130655899137,1,1,0,3,0,10,8.768340957448302,200,5
341,2.0753350911634674,0.697752681364173,37,26,11,3,0,7,8.550193485214917,200,5
342,4.175806114406161,0.9174998028736208,9,8,1,3,0,10,10.188782981596894,200,5
343,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
344,1.9633833362571618,0.7784125505876439,34,23,11,3,0,14,8.464285485912379,200,6
345,5.191118816182198,1.5752724846719626,24,13,11,3,0,11,10.698547956669312,200,6
346,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
347,2.6965289123937985,0.9318539363402688,20,12,8,4,0,20,9.196255530333978,192,6
348,1.8418223415430293,0.7260218963273266,6,6,0,3,0,10,8.525993064262419,200,5
349,2.030869994258823,0.7738446869906066,15,4,11,3,0,8,8.660409689025698,200,6
350,1.8418223415430293,0.7260218963273266,6,6,0,3,0,10,8.525993064262419,200,5
351,1.938256567473444,0.8594275471110326,30,19,11,3,0,11,9.257411592067198,200,6
352,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
353,1.9206007919920358,0.7540248055592956,4,4,0,3,0,10,8.787038439723169,200,5
354,1.8418662412184508,0.7411586260873669,3,3,0,3,0,11,8.79856469810823,200,5
355,1.3987172291343337,0.6253086525238277,38,27,11,3,0,16,8.758453502356257,171,6
356,1.6940134559870645,0.7056532086990464,38,27,11,3,0,6,8.727053644074378,200,6
357,2.3343545028106805,0.75975736102898,0,0,0,3,0,7,8.726272503927316,200,5
358,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
359,1.8418223415430293,0.7260218963273266,6,6,0,3,0,10,8.525993064262419,200,5
360,2.2447929255227903,0.7463935775693638,36,25,11,3,0,7,8.567147904405317,200,6
361,1.916305983278717,0.7614724934311874,6,6,0,3,0,13,8.60032957879267,200,6
362,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
363,3.267012009453801,0.9333858161581361,15,4,11,3,0,14,8.569140043267632,200,6
364,1.926714932639939,0.7773548990382767,6,6,0,3,0,10,8.672282972699447,200,6
365,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
366,1.706469051516513,0.5370039731882128,15,4,11,3,0,6,7.489308480869882,200,6
367,1.8418223415430293,0.7380899922935007,38,27,11,3,0,11,8.578099860099783,200,5
368,1.078848045295291,0.5183110078678076,22,11,11,2,0,6,8.670581713656231,200,5
369,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
370,0.45428465487757685,0.23042487774686635,1,1,0,1,0,0,10.001778059420444,200,3
371,2.031328849645891,1.070091612685755,4,4,0,3,0,15,9.15131891188722,138,6
372,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
373,1.951648510397566,0.8170389981045708,0,0,0,3,0,3,8.694771520182059,200,6
374,1.9007465397031609,0.696218214608742,36,25,11,2,0,6,8.324672525663312,200,6
375,1.8418223415430293,0.7508835192370487,38,27,11,3,0,11,8.682232289294554,200,6
376,4.400499999533374,0.8953541706855506,6,6,0,1,0,3,9.169379317603335,200,6
377,1.1642579513888098,0.5498604034731179,38,27,11,3,0,11,8.27652139827931,200,6
378,1.7950649852391656,0.4727816499902918,30,19,11,2,0,6,9.686106079588953,200,4
379,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
380,1.8418223415430293,0.7494229519230633,38,27,11,3,0,11,8.599755688279203,200,6
381,1.8418223415430293,0.7511400568503283,38,27,11,3,0,11,8.703716454749465,200,6
382,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
383,3.7268435695370656,1.0693929719477604,37,26,11,3,0,12,9.66154240191086,200,6
384,1.1618312271824836,0.6026397352220897,26,15,11,1,0,6,11.200054152157286,134,5
385,7.023124437217359,1.8142274304176293,24,13,11,3,0,6,10.757673241057061,200,6
386,1.7950649852391656,0.6399701580027561,30,19,11,2,0,9,10.483174225906481,200,5
387,1.8418223415430293,0.690746950215775,38,27,11,2,0,6,8.535959059372411,200,6
388,1.0148782485599281,0.4829065739312568,15,4,11,1,0,1,9.761046976483186,200,5
389,1.5612187518574476,0.49589455367138585,15,4,11,2,0,6,9.669157222236274,200,5
390,1.8418223415430293,0.7260218963273266,6,6,0,3,0,10,8.525993064262419,200,5
391,2.9875334229258663,0.7324421968975849,1,1,0,2,0,9,9.546853616706455,200,5
392,1.8418223415430293,0.7260218963273266,6,6,0,3,0,10,8.525993064262419,200,5
393,6.2836241682565115,1.3382341296332665,24,13,11,3,0,13,10.274030417613767,200,6
394,1.8418223415430293,0.7501815370094286,38,27,11,3,0,11,8.618492239298172,200,6
395,1.8418223415430293,0.7380899922935007,38,27,11,3,0,11,8.578099860099783,200,5
396,2.0753350911634674,0.709844226080101,37,26,11,3,0,7,8.592399275055644,200,6
