sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
80,0.4286346211541486,0.15286930716473437,22,2,20,0,0,0,7.852365770845277,198,2
81,0.7172299473115014,0.31492005533677453,0,0,0,0,0,0,9.16667617470407,197,2
82,0.7509156613105961,0.3210887745746582,0,0,0,0,0,0,9.427383923116302,195,2
83,0.24135060429356855,0.1678709805363036,0,0,0,0,0,0,7.969591106285031,195,2
84,0.30126681677356787,0.15370177205424965,0,0,0,0,0,0,10.24156508217175,192,2
85,0.25562188090792176,0.11815015985186135,38,2,36,1,0,0,7.751438559452363,200,3
86,0.7943248124016544,0.19888410168943005,6,6,0,0,0,0,7.911843828732747,200,2
87,0.17915852372808216,0.1106630417505247,0,0,0,1,0,0,7.958589589440225,200,2
88,0.14538446717962375,0.09468912555061679,21,0,21,0,0,0,7.881759365156854,197,2
89,0.181542036610326,0.11161047292420219,0,0,0,1,0,0,7.963363161601829,200,2
90,0.7197034093676482,0.17416011308739618,10,10,0,1,0,2,7.774584428378475,200,2
91,0.15156011298213565,0.07560533175548631,0,0,0,1,0,0,7.68607820519421,200,3
92,1.0686711959362685,0.43447393411959995,0,0,0,0,0,0,10.574322325680253,197,2
93,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
94,0.7149275905910343,0.26762333678205824,0,0,0,1,0,0,10.467559458820002,200,2
95,0.4286346211541486,0.15286930716473437,22,2,20,0,0,0,7.852365770845277,198,2
96,1.0096187575760993,0.4173990359370977,0,0,0,0,0,0,10.414899157459196,197,2
97,0.11944384437314735,0.06061674084037366,0,0,0,0,0,0,8.369177267892994,192,2
98,0.7943248124016544,0.19888410168943005,6,6,0,0,0,0,7.911843828732747,200,2
99,0.7683850808266072,0.21137088209934177,5,5,0,0,0,0,7.916962169199346,199,2
100,0.5894275327624484,0.27138054675468337,16,6,10,0,0,1,7.7631950254670095,199,2
101,0.3337169930299232,0.1907265510118751,0,0,0,0,0,0,8.273154119977864,197,2
102,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
103,0.16375886009744595,0.1148386281827492,0,0,0,0,0,0,7.795995409220704,197,2
104,2.5512138249499694,0.7916542374827705,38,2,36,1,0,0,9.366428585818136,200,3
105,0.7437551209007521,0.236774780160047,0,0,0,2,0,0,7.989528227896623,200,3
106,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
107,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
108,1.9148499678244697,0.34857561454019315,60,32,28,2,0,2,7.717573147587579,200,3
109,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
110,0.5197558812653851,0.2145465735714809,71,40,31,2,0,0,7.898084681980612,200,3
111,0.4039739274593046,0.2343076969908028,76,40,36,3,0,0,8.162532807787235,200,4
112,0.15161330067098297,0.06862787775573072,0,0,0,0,0,0,7.785373044563765,197,2
113,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
114,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
115,0.2859858369570794,0.18727357871504727,43,22,21,1,0,0,7.940058824492803,200,3
116,0.16177739209127967,0.08962774527272864,0,0,0,1,0,0,7.518599884282805,200,3
117,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
118,0.2859858369570794,0.18727357871504727,43,22,21,1,0,0,7.940058824492803,200,3
119,1.1550328831356191,0.5670363210584874,0,0,0,1,0,0,9.211055054134688,200,3
120,1.7306121404634223,0.6424778599641134,21,0,21,0,0,0,9.070106781081098,197,3
121,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
122,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
123,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
124,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
125,3.3689580158652523,0.9526751801789921,38,2,36,1,0,0,9.656466454495904,200,3
126,0,0,0,0,0,0,0,0,8.396972468910871,192,1
127,0.2876670915368335,0.18008745217279754,0,0,0,2,0,0,7.540961917077667,200,3
128,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
129,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
130,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
131,1.0509991632640197,0.43646483323738683,0,0,0,1,0,0,9.860157685548488,200,3
132,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
133,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
134,0.2859858369570794,0.18727357871504727,43,22,21,1,0,0,7.940058824492803,200,3
135,0.4252317089000624,0.21979415568266475,76,40,36,2,0,0,8.204687941418804,200,4
136,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
137,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
138,0.7294581275296768,0.336340669805098,0,0,0,1,0,0,9.511405852933114,200,3
139,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
140,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
141,0.40657492348681146,0.2087549356280374,76,40,36,2,0,0,7.897733185767743,200,3
142,1.183341698042901,0.5285520932072284,0,0,0,1,0,0,9.364380059529614,200,3
143,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
144,0,0,0,0,0,1,0,0,8.053142197878113,200,1
145,0.6996554350293014,0.29412155548021196,0,0,0,2,0,0,7.973392049280315,200,3
146,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
147,1.7761109599522904,0.6153949599731083,38,2,36,1,0,3,8.961430578587521,200,3
148,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
149,1.332296626212087,0.6354539987032936,0,0,0,1,0,0,9.418654627893403,200,3
150,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
151,0.934784157169092,0.4384549686045528,0,0,0,1,0,0,8.510416444069714,200,3
152,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
153,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
154,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
155,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
156,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
157,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
158,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
159,0.9333965561870219,0.2860501084401289,12,12,0,1,0,0,7.9610660719864805,200,3
160,0.36874510457936993,0.18868954855602296,72,36,36,1,0,0,7.89418949451656,200,3
161,1.743794926542942,0.669807597645049,40,4,36,1,0,0,9.07579799127144,200,4
162,0.35961059215200014,0.08356393401595515,0,0,0,1,0,0,7.802646447521066,200,2
163,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
164,0.39950114871169384,0.22692909615969525,0,0,0,1,0,0,9.00625644784513,200,3
165,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
166,1.340235305151443,0.4713507502992449,0,0,0,0,0,0,9.820144816932698,193,3
167,0.31179414194523974,0.18865849992182387,55,28,27,1,0,0,7.927979745959082,200,3
168,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
169,0.4324075202499162,0.26101051953334214,0,0,0,2,0,0,7.993099234578664,200,3
170,0.35961059215200014,0.08356393401595515,0,0,0,1,0,0,7.802646447521066,200,2
171,0,0,0,0,0,0,0,0,8.396972468910871,192,1
172,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
173,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
174,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
175,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
176,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
177,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
178,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
179,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
180,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
181,0.9516565481613917,0.4378922404416698,0,0,0,1,0,0,8.453004812425343,200,3
182,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
183,2.6221406224428776,0.8105054340227894,38,2,36,1,0,0,9.399920834612336,200,3
184,0.8913525591446589,0.3310599544105559,34,23,11,1,0,1,7.881413769676119,200,3
185,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
186,0.25439659011951604,0.1280308817217299,0,0,0,1,0,0,9.631936840514106,200,2
187,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
188,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
189,0.24258809228112602,0.12653547142634777,0,0,0,0,0,0,8.223308884869112,194,2
190,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
191,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
192,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
193,0,0,0,0,0,0,0,0,8.396972468910871,192,1
194,0.1532024183604978,0.09528941071758844,28,0,28,0,0,0,7.8430705430139875,199,2
195,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
196,0.5360845491556229,0.22305387144491956,44,20,24,0,0,0,7.896332354258218,198,3
197,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
198,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
199,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
200,0,0,0,0,0,1,0,0,8.053142197878113,200,1
201,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
202,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
203,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
204,2.0816027017613825,0.5581510782871145,0,0,0,1,0,0,9.67901082678951,200,3
205,0.09834140820018601,0.07888356215621553,0,0,0,0,0,0,8.497712346470248,197,2
206,0.2859858369570794,0.18727357871504727,43,22,21,1,0,0,7.940058824492803,200,3
207,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
208,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
209,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
210,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
211,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
212,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
213,2.3311194517849523,0.6850288526054475,0,0,0,1,0,0,9.454030618176382,200,3
214,1.0070385744711519,0.30286635609872575,4,2,2,2,0,0,8.004159518909502,200,3
215,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
216,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
217,0.3544859092603604,0.20578143389874698,0,0,0,2,0,0,7.963036853491217,200,3
218,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
219,0.7726344115427396,0.3537400956061297,0,0,0,2,0,0,7.2979730804729375,200,3
220,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
221,0,0,0,0,0,0,0,0,16.570835680837238,99,1
222,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
223,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
224,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
225,1.102033088408255,0.38492789952021295,51,10,41,2,0,0,7.215008887688688,200,3
226,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
227,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
228,0.1801572353589519,0.09703370339014111,0,0,0,1,0,0,8.285124626708477,200,2
229,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
230,0.15730610937867373,0.08318480474487469,0,0,0,1,0,0,7.8743340331919365,200,3
231,0.7946889870471188,0.3572703629336598,0,0,0,1,0,0,9.597006481982172,200,3
232,0.32982782226169216,0.1928931410429187,38,2,36,2,0,0,7.252643132115997,200,3
233,2.275829080506196,0.568178718698075,0,0,0,0,0,0,10.294455770541289,197,2
234,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
235,0.32550395994125725,0.11806178975811256,0,0,0,1,0,0,8.22136632042669,200,2
236,0.33801192659837703,0.11621110570574918,0,0,0,1,0,0,8.221044089436012,200,2
237,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
238,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
239,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
240,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
241,0.33801192659837703,0.11621110570574918,0,0,0,1,0,0,8.221044089436012,200,2
242,0.3539654647362039,0.19973005398972224,73,37,36,1,0,0,7.894455387651282,200,3
243,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
244,0.24135060429356855,0.1678709805363036,0,0,0,0,0,0,7.969591106285031,195,2
245,0.924506648618673,0.32626223568089435,38,2,36,1,0,0,8.487908457151134,200,3
246,0.32051640485465765,0.1904102492809572,0,0,0,2,0,0,7.7628320164689955,200,3
247,1.350477902948478,0.4199059459488558,38,2,36,1,0,0,9.127260173724148,200,3
248,0.3018467484305989,0.19556519793389623,0,0,0,2,0,0,7.155309648090947,200,3
249,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
250,2.6373451484540515,0.8107038598609626,38,2,36,1,0,0,9.406767849433416,200,3
251,1.420622960764777,0.6638477784321374,0,0,0,1,0,0,9.503898741636759,200,3
252,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
253,0.295590401530497,0.1308196845714293,0,0,0,1,0,0,8.382343763468839,200,2
254,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
255,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
256,0.33035164687954677,0.2491976831459885,0,0,0,1,0,0,8.015863515021435,200,3
257,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
258,1.2683403331737249,0.6113349849809596,0,0,0,1,0,0,9.353248397057918,200,3
259,0.20508841775153352,0.11184160492509695,0,0,0,0,0,0,8.22204859722404,192,2
260,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
261,0.4307797661091864,0.21973527846422783,76,40,36,2,0,0,7.633088269009499,200,4
262,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
263,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
264,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
265,1.767786079845067,0.7840353469872199,0,0,0,0,0,0,9.658395134928526,197,3
266,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
267,0,0,0,0,0,0,0,0,8.396636479521803,192,1
268,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
269,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
270,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
271,0.24147006892773462,0.10052603246885555,0,0,0,2,0,0,7.795486170094111,200,2
272,0.39316230429958177,0.22562289248641199,76,40,36,3,0,0,7.947342945333914,200,4
273,1.9148499678244697,0.34857561454019315,60,32,28,2,0,2,7.717573147587579,200,3
274,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
275,0.846580618952099,0.4561638986562091,0,0,0,1,0,0,7.541764442557963,200,3
276,0.2290937248879861,0.1362442377500913,0,0,0,1,0,0,7.963032654385892,200,2
277,0.4604736294712075,0.21753779532796358,76,40,36,1,0,0,7.896366697551524,200,3
278,0.5865732117975947,0.29097850437351286,0,0,0,1,0,0,9.314294172832968,200,3
279,1.48216358854663,0.6856373111111682,0,0,0,1,0,0,9.559356787694526,200,3
280,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
281,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
282,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
283,0.7211083511943098,0.26579345484641204,6,4,2,2,1,1,7.448359348123892,99,2
284,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
285,0.23009338514906025,0.10102006417558972,0,0,0,0,0,0,8.050338982451716,197,2
286,0.15161330067098297,0.06862787775573072,0,0,0,0,0,0,7.785373044563765,197,2
287,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
288,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
289,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
290,0.7943248124016544,0.19888410168943005,6,6,0,0,0,0,7.911843828732747,200,2
291,2.6921203205035935,0.8191462747389074,38,2,36,1,0,0,9.412796478589886,200,3
292,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
293,0.2700877732371032,0.18026880405949747,0,0,0,2,0,0,7.450803619346892,200,3
294,0,0,0,0,0,0,0,0,7.549285170677309,197,1
295,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
296,0.5273500378291941,0.2711583650186045,0,0,0,1,0,0,9.224092226798392,200,3
297,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
298,1.4466398953495214,0.2522314080522922,67,36,31,2,0,3,7.822720901443065,200,3
299,0.5213744083195573,0.25488914451699424,75,39,36,2,0,0,7.870780966933826,200,4
300,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
301,0.9333965561870219,0.2860501084401289,12,12,0,1,0,0,7.9610660719864805,200,3
302,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
303,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
304,1.2896007115383876,0.3515028089360421,28,26,2,2,0,0,7.864066567720649,200,3
305,0.21565812966752532,0.10844660129776312,38,2,36,1,0,0,8.054713142187973,200,3
306,0,0,0,0,0,0,0,0,8.3948014878405,180,1
307,0.2859858369570794,0.18727357871504727,43,22,21,1,0,0,7.940058824492803,200,3
308,0.9887783225102675,0.4645724324917944,56,20,36,1,0,0,8.505784442772022,200,3
309,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
310,0.9824951301847786,0.49564766402309024,0,0,0,1,0,0,8.909768911197729,200,3
311,1.2658971783854422,0.41290054193926945,14,14,0,1,0,0,8.219994932861242,200,3
312,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
313,0.3684305091369755,0.2067403087218717,0,0,0,2,0,0,7.990535207571193,200,3
314,0.899681253427896,0.39697051052998,28,17,11,1,0,0,8.00864587705126,200,3
315,0.20922951461696515,0.12088013522292551,0,0,0,0,0,0,9.700212185097081,192,2
316,0.9562091836066597,0.40628037860306065,0,0,0,1,0,0,9.770516209322361,200,3
