rob
-0.0141
-0.0141
-0.0141
-0.0105
-0.0981
-0.19699999999999998
-0.25179999999999997
-0.2993
-0.3397
-0.3523
-0.36169999999999997
-0.36719999999999997
-0.357
-0.3457
-0.3333
-0.3134
-0.2935
-0.27299999999999996
-0.2502
-0.2281
-0.2062
-0.2113
-0.2098
-0.2009
-0.1649
-0.13449999999999998
-0.1043
-0.0326
-0.0326
-0.0326
-0.0324
-0.0264
-0.0264
-0.0262
0.0066
0.0066
-0.022199999999999998
-0.0501
-0.0752
-0.0877
-0.0994
-0.10700000000000001
-0.1082
-0.1086
-0.1082
-0.10360000000000001
-0.0988
-0.09380000000000001
-0.0868
-0.08
-0.0734
-0.06620000000000001
-0.059199999999999996
-0.0526
-0.046099999999999995
-0.04
-0.0342
-0.028899999999999995
-0.023899999999999998
-0.019200000000000002
-0.014799999999999999
-0.010799999999999999
-0.0071
-0.0037
-0.0006999999999999992
0.0019000000000000006
