rob
-0.14479999999999998
-0.1971
-0.24219999999999997
-0.2615
-0.2771
-0.290508580701205
-0.33925652289751035
-0.38385652289750927
-0.4206565228975104
-0.44370858070120534
-0.4514085807012054
-0.4472489325673473
-0.4341237455529173
-0.41450858070120555
-0.39080447130333507
-0.36550858070120457
-0.3434120652985738
-0.3014120652985738
-0.2626816791359624
-0.22840447130333458
-0.18292785833841985
-0.11410447130333358
-0.0618
-0.051
-0.0424
-0.0344
-0.026999999999999996
-0.020999999999999998
-0.015399999999999999
-0.010299999999999998
-0.006299999999999998
-0.0026
0.000700000000000001
0.0032000000000000006
0.0054
0.005504471303332306
0.004504471303332305
0.00410858070120689
0.0037044713033336143
0.00390858070120558
0.004004471303336024
0.004527858338418947
0.004804471303331273
-0.020903296739515298
-0.22898417623447287
