rob
-0.3
-0.3162
-0.32839999999999997
-0.3237
-0.3176
-0.3099
-0.3055
-0.33799999999999997
-0.4092
-0.24330000000000002
-0.09570000000000001
-0.033
-0.0397
-0.0401
-0.082
-0.6082
-3.3289000000000004
-5.5077
-0.1139
-0.1139
-0.1139
-0.1139
-0.1139
-0.1139
-0.1139
-0.14279999999999998
-0.1616
-0.1666
-0.1648
-0.24069999999999997
-0.4817
-0.7508
-0.9446
-1.2032
-1.4437
-1.6088
-1.3429
-1.1661
-0.9994000000000001
-0.8198
-0.7031999999999999
-0.582
-0.4777
-0.3765
-0.2995
-0.2349
-0.1739
-0.1183
-0.2754
-0.4142
-0.5347999999999999
-0.5912999999999999
-0.6377
-0.6751
-0.6734
-0.6677
-0.6591
-0.6287
-0.5978
-0.5663
-0.5253
-0.4854
-0.4467
-0.40549999999999997
-0.36619999999999997
-0.3287
-0.29259999999999997
-0.2586
-0.22649999999999998
-0.19669999999999999
-0.16879999999999998
-0.1429
-0.11920000000000001
-0.1139
-0.1139
-0.1139
-0.1139
