a_bef_b,distance,vb_acc,va_acc
100,8.389175495784375,0.14870052529282346,0.14870805487247304
100,8.649515778310192,0.2099655357960106,0.20994252464545385
100,8.90985717617085,0.2409780117303478,0.240947469788455
100,9.170199527645645,0.2673156439615305,0.26728169443765887
100,9.430542576108461,0.2889726309888349,0.28894249711074216
100,9.690886149743706,0.2920572594247699,0.2920244209467022
100,9.951230369024023,0.29310045127240486,0.2930753362618286
100,10.211575277709608,0.2921109734099165,0.292093856258175
100,10.47192077986177,0.2807617901771532,0.2807438933678924
100,10.732266796549503,0.26895353197866456,0.2689472058484219
100,10.99261341902187,0.25670457037481087,0.25670339876613857
100,11.252960813407594,0.23953110654561957,0.23953251954356247
100,11.51330886612657,0.2227580625855516,0.222768273209056
100,11.773657403175033,0.20640102022992662,0.20641073435607346
100,12.034006528101044,0.18848910073530623,0.18848608622499255
100,12.294356387442164,0.1713449808111411,0.17134597587341557
100,12.554706768121727,0.15498403919385406,0.1549904049862382
100,12.815057437187503,0.13893868191213102,0.13895571999981324
100,13.075408331722038,0.12378555124751518,0.12379632834824955
100,13.335759391249837,0.1095007288907559,0.10951220221577954
100,13.596110414450385,0.09628030645570154,0.09631050742564408
100,13.856461123790234,0.08392230333345665,0.08393648030553007
100,14.11681138344097,0.07237591285343804,0.07239008127310413
100,14.377161055487775,0.061510053584634974,0.061523373565678066
100,14.63750996751561,0.05139296898834237,0.051533139063812745
100,14.897857159159821,0.04240802472863462,0.04241919661545322
100,15.158201768429173,0.03408864668894473,0.0340993597000829
100,15.418543045766341,0.02667047422325192,0.026681301069039393
100,15.678880165421175,0.020249234228096498,0.020164854367271237
100,15.939214111866404,0.014797038677370531,0.016230496642010272
100,16.199535814890567,0.010283830803995206,0.011558200551117724
100,16.459845709095926,0.00653903276497186,0.006148044548966683
100,16.720156563970622,0.0029050209799561036,0.002034625597741523
100,16.980475833806306,0.0006023429391554705,-0.00036118302869094605
100,17.240804835024544,-0.00036599766406772476,-0.0010393963975887702
100,17.50114066412203,-0.0002965915933816581,-0.00038128266359788876
100,17.76147810626243,-0.00023278216932307776,1.1305032641421812e-05
100,18.02181387342502,-0.00017455100256772663,0.0001383764806598816
100,18.282147306587703,-0.00013132078752970422,5.162361325839446e-05
100,18.542479449923956,-9.81988215547021e-05,-3.5620547950857e-07
100,18.802811000548605,-5.3786018461586124e-05,-1.756255006604963e-05
100,19.06314177227638,-2.8144010390323832e-05,-6.5774885211284385e-06
100,19.32347197784851,-6.805145545154894e-06,1.1087753907973547e-08
100,19.583801770194956,1.8625113734172906e-05,2.2036075108629075e-06
100,19.844131602856276,2.5653473911572047e-05,8.260918502545628e-07
100,20.104462078015395,3.648876936549744e-05,-3.3525553530029614e-10
100,20.36479332469279,4.550089355286413e-05,-2.757032394396516e-07
100,20.625125456259482,5.1228490425721014e-05,-2.2284652306684604e-07
100,20.885458649859604,5.2939794983109774e-05,-1.7425203629778572e-07
100,21.145793026400586,5.5029521348373446e-05,-1.299137895208748e-07
100,21.40612854976393,5.484121052214146e-05,1.6025633469373128e-07
100,21.666465103979423,5.374690139755059e-05,2.668811244872452e-07
100,21.926802702635857,5.242096653805601e-05,2.787966295977918e-07
100,22.187141362250404,4.9818066795145935e-05,4.2350181110327635e-07
100,22.447481092968182,4.689160232435853e-05,3.549720273471052e-07
100,22.70782189210695,4.421125182213779e-05,2.81824448387126e-07
100,22.968163732350177,4.081963224146469e-05,-9.513984412988e-07
100,23.228506582325593,3.7571139707416713e-05,-8.604823064499777e-08
100,23.48885027537544,3.4116990208145545e-05,3.9463168715263434e-08
100,23.749194709583726,3.068433932577842e-05,1.7017342664830254e-08
100,24.009539786675287,2.7374960544918354e-05,2.7059946020926725e-08
100,24.269885481138562,2.4406996569188052e-05,2.8872498657657455e-08
100,24.53023176314268,2.101430737663531e-05,3.169762466479952e-08
100,24.79057859376871,1.87507622019758e-05,-9.820171993734658e-07
100,25.050925937893815,1.6570227749912688e-05,-6.351664948601509e-07
100,25.311273643334033,1.4201973911699413e-05,1.2548893705906933e-07
100,25.571621517984507,1.2477978848961927e-05,-1.8151647119307132e-07
100,25.831969562616994,1.0856060570472109e-05,-3.471623539911092e-07
100,26.09231777482592,9.312444190672891e-06,-6.952461839918611e-07
100,26.352666136686274,8.000694643971536e-06,-6.191014216666126e-07
100,26.61301464516175,6.759472466662307e-06,-8.991689737016787e-07
100,26.873363329548752,5.448175532321383e-06,-2.7543126872299178e-06
100,27.133712160237696,4.324131423351342e-06,-1.1813725269755212e-06
100,27.394060945342314,3.6748186837735927e-06,-5.625007392822402e-07
100,27.6544096489022,2.6442546759199238e-06,-4.7492918656570857e-07
100,27.914758331283565,1.9531371704809253e-06,-2.9648926110244477e-07
100,28.175106972704008,1.3330625889970942e-06,-1.5341587039709223e-07
100,28.435455565472928,2.169712761098371e-06,-5.089615773492084e-08
100,28.695804173805975,6.634221334988192e-07,-5.9741422383933225e-06
100,28.956152895137766,5.948336946096631e-07,-7.306761427570472e-06
100,29.216501048296653,-5.354305318200963e-07,-2.2382239883891653e-06
100,29.476848023164703,-9.755957914540155e-07,-4.097984014552903e-06
100,29.737194034389507,-1.2063738664720704e-06,-4.051254980276585e-06
100,29.997539357261548,-3.949032147824522e-07,-5.588754748152158e-06
100,30.25788405684712,2.3979909243294554e-07,-4.135349742192316e-06
100,30.51822816753146,3.807199453664369e-07,-2.1157057487572714e-07
100,30.778571844305556,-6.064328609412625e-08,2.0979548627868396e-05
100,31.038915195480698,-3.8800013028626974e-07,7.126540401985867e-06
