a_bef_b,distance,va_acc,vb_acc
100,14.741613468211945,0.14870881976501976,0.14890696565804454
100,15.227451752256545,0.209942987269107,0.2102753282625894
100,15.713292197347252,0.24094840529526604,0.2414121436332803
100,16.199134430057306,0.26728236371191616,0.26768650318808873
100,16.68497845853504,0.28894328497496025,0.2892738002366867
100,17.1708243778498,0.2920258723258056,0.2923142994987596
100,17.656672478075617,0.2930764728364179,0.2933238043200379
100,18.142523435773064,0.2920947321817112,0.29225599529562823
100,18.62837674689901,0.2807449776526555,0.28085743372656635
100,19.114233333648137,0.2689479932558291,0.26900607467152676
100,19.600093660100125,0.25670401703544565,0.25660888133886633
100,20.08595663820917,0.23953315009623205,0.23946708212795725
100,20.571823288198136,0.2227687331425992,0.2226890413366068
100,21.057693235837615,0.20641101765926295,0.2062963253644739
100,21.543566714043695,0.18848633731253545,0.18849042293407553
100,22.029444870241917,0.17134611912336445,0.17130717164892711
100,22.515326273744215,0.15499047110880482,0.1549275942229529
100,23.001210506873168,0.13895577577247253,0.13886565586570868
100,23.487096519644233,0.12379633327879992,0.12280676656432249
100,23.97298008273246,0.10951215300889801,0.10938295541433893
100,24.45886247636582,0.09631052887966782,0.09658849133130439
100,24.94474387377762,0.08393651977539317,0.08381233595680017
100,25.430626354830345,0.07239009982489375,0.07226865193351217
100,25.916507025731324,0.06152335891035385,0.06140900693902343
100,26.402385595858373,0.0515330123592283,0.05142588312091944
100,26.888262004513066,0.0424190153995192,0.04232034491100449
100,27.37413620598327,0.03409912335279117,0.03400567746675889
100,27.860008299610808,0.026681007852654245,0.02659418378678187
100,28.34587838980523,0.020164531243855144,0.019967397965078296
100,28.831741179614458,0.016230057980518083,0.014809579142965434
100,29.31758874608624,0.011557807288214563,0.010229102003699858
100,29.803422968185487,0.0061477849797521855,0.0065105732624474175
100,30.28926023177209,0.002034534912052744,0.0042340907383378625
100,30.77511676974391,-0.00036117542804878325,0.0024013635367982973
100,31.26099774385294,-0.0010393556083656383,0.0008373483475255228
100,31.746896243937677,-0.00038130880021472057,0.0005987700443914751
100,32.23280331396032,1.1262949638207343e-05,0.00037803607132961
100,32.71871277292289,0.00013838387237960216,0.0001797486954929426
100,33.2046214851215,5.1629534668522235e-05,-5.322795486406997e-05
100,33.690527924052006,-3.5248766494225623e-07,-0.00022891745624159743
100,34.176430841785745,-1.7562395333680833e-05,-0.0003843298840924036
100,34.66232901528407,-6.5807537696829085e-06,-0.0004414440094078066
100,35.14822160109377,-2.7121236336147038e-09,-0.00048421738967282943
100,35.634108206113574,2.2035469028906757e-06,-0.0005269751348001624
100,36.11998859579477,8.267096406807863e-07,-0.0004948375986235218
100,36.60586321955274,-1.1884530181850278e-09,-0.00045735479479331784
100,37.091732634413226,-2.767596154619166e-07,-0.00041123099251965593
100,37.577597440084276,-1.037568357976588e-07,-0.0003247312908235078
100,38.06345815360589,1.9577906000138908e-08,-0.0002718727585603464
100,38.549315157344715,3.5286664301300044e-08,-0.00024987380681155524
100,39.03516907587285,1.0570041304487715e-07,-0.0001935488104253339
100,39.5210202786773,-5.5192273531579177e-08,-0.00020799791744271557
100,40.00686915194291,-7.586541959477127e-08,-0.00019939281945153967
100,40.49271597870723,-1.8082365983729013e-08,-0.00023216435690519516
100,40.97856076395484,5.056097814202719e-08,-0.0002641927507427038
100,41.4644031409712,9.14827566100096e-08,-0.00018100647355064235
100,41.950243758670155,3.113179051936075e-08,-6.257352126729437e-05
100,42.43608466979779,4.840558355468876e-09,5.171967481017799e-06
100,42.921927296354696,-2.1187529836770762e-08,2.7093003345489013e-05
100,43.407772193801165,-1.051101071589628e-08,9.800343186133638e-06
100,43.89361954028491,-2.108152146338318e-09,-6.534356156421019e-07
