a_bef_b,distance,vb_acc,va_acc
100,11.791519243620083,0.14870697577522968,0.1487005190920299
100,11.785902526794073,0.20994425964724364,0.20993992027781663
100,11.780286810485709,0.24094856109999174,0.24094337030726198
100,11.774672038240737,0.2672839801181771,0.2672827485078857
100,11.769058152751752,0.28894547208860905,0.2889453164085357
100,11.763444997599974,0.29202896942692486,0.29202911041169255
100,11.757832453107763,0.29307918079250006,0.2930797114244725
100,11.752220463967014,0.2920974141383153,0.2920965301704203
100,11.74660891120473,0.28074745804192947,0.28074697854269953
100,11.74099791139543,0.2689492339338627,0.2689497911628521
100,11.735387481607889,0.25670406405904067,0.25670497272866827
100,11.729777585330503,0.23953235611423696,0.23953416812361547
100,11.724168193884209,0.22276769787043232,0.22276828283632977
100,11.718559242325796,0.20640894770672283,0.20640814973081373
100,11.712950766171238,0.18848311061371345,0.18848749650279314
100,11.707342912698524,0.1713428602830945,0.17134701456074322
100,11.701735540900875,0.15498725674620484,0.15499096109145288
100,11.696128537461574,0.13895183876851264,0.13895644175153926
100,11.690521794565143,0.12379259918759632,0.1237894744330426
100,11.684915118427371,0.10950878493293496,0.10951085871531793
100,11.67930879636765,0.09630675756525928,0.09645701165599202
100,11.673703959879266,0.08393350552027096,0.08421253978233739
100,11.66810178968438,0.07238782153849055,0.07277814620433451
100,11.662502921543256,0.061520817866381826,0.061784899966927403
100,11.656906370258652,0.05153109812944211,0.051687371312848646
100,11.651311015068906,0.042417722997172426,0.04248185998555193
100,11.645717189944936,0.03409822231726098,0.034827398917233444
100,11.640129951469968,0.02668099378765682,0.027884244561193896
100,11.634553978609155,0.020165143130908836,0.021646916124978537
100,11.628987456397722,0.01623172250294593,0.015479302276751195
100,11.6234141813489,0.011559215297528874,0.010249556829387161
100,11.61782855128976,0.006148680766406383,0.005960030882351083
100,11.612241235631704,0.002034863304836116,0.0035926541479824737
100,11.606667751345562,-0.0003610627753172957,0.0016502532532730691
100,11.60111270678705,-0.0010394519547179196,0.00010842679853970727
100,11.595567983900835,-0.0003811739672295742,-0.0003986237117820401
100,11.590021946373358,1.1557808025823605e-05,-0.0008027021734897887
100,11.584466428991764,0.0001385494267473453,-0.0010754283957845718
100,11.578897715812685,0.0001119301825941169,-0.0009333550813653881
100,11.573316529671153,8.744022127811659e-05,-0.0007922071990669763
100,11.567725950779042,6.512419834920706e-05,-0.0007098519687503069
100,11.562128498030004,4.856985722902865e-05,-0.0006119467310646279
100,11.556525379436604,3.356948895375358e-05,-0.0005207684016407213
100,11.550917742908842,2.0103083762663327e-05,-0.00043631687932054066
100,11.545306526539948,1.12783228963453e-05,-0.0003668911991532005
100,11.539692479444323,3.1321450012234267e-06,-0.00030262794077819415
100,11.534076369662495,-4.309480532226546e-06,-0.0002435271143659752
100,11.52845888786545,-8.878275330207025e-06,-0.00019721255954492994
100,11.522840600984292,-1.4949379794429486e-05,-0.0001546200160782562
100,11.517221924226666,-1.7517405566413625e-05,-0.00011574943903785828
100,11.511603114669727,-1.9349315171884244e-05,-8.691996775012204e-05
100,11.505984471255001,-2.0478042832339844e-05,-6.061688650444641e-05
