a_bef_b,distance,vb_acc,va_acc
100,14.188269717028744,0.14892187451038513,0.14871434356685606
100,14.39743905364537,0.2102964454571269,0.20995946037563532
100,14.606612313734773,0.24146136720876904,0.24097531001310565
100,14.815789257794266,0.2677123255842448,0.26730930114654633
100,15.024969814059439,0.2892944191427992,0.2889710744565641
100,15.234153691128355,0.29229327571310537,0.2920631276560279
100,15.44334114671108,0.2933391152958498,0.293104711417092
100,15.652532620538514,0.29226595116669735,0.2921169797264351
100,15.86172731226836,0.2808644373711295,0.28076347247585454
100,16.070925869237684,0.2690097713158399,0.26895621507666034
100,16.280128285530804,0.2564958124892235,0.25670457292373505
100,16.48933316385966,0.23946397339140416,0.2395246718204705
100,16.698540982823882,0.22268220301346067,0.22275285477759893
100,16.907750581313163,0.20630008269338457,0.2063912170029078
100,17.116961469866975,0.18839141113706412,0.18845763869198828
100,17.326173373932058,0.17101448522319906,0.17131380514814343
100,17.535384444092884,0.15487901728583972,0.15495992557526486
100,17.744594323827858,0.13883788832195246,0.13891590980927684
100,17.953800677251174,0.12367101320708407,0.12376007616248637
100,18.162998699078877,0.10939795057570074,0.10948136860490673
100,18.372187861972062,0.09681970245603415,0.09627626085877161
100,18.581373189273357,0.0838296558322586,0.08391073524055748
100,18.790556676876864,0.07228712846595234,0.07237157945491968
100,18.999737246226807,0.06142940384524095,0.06150481335253707
100,19.208915501316017,0.051447734344479974,0.051521229784782095
100,19.41809208905381,0.04234212001133349,0.042413777474404474
100,19.627267709378067,0.034027432280529075,0.034098662162139005
100,19.836442901864753,0.026615246485325903,0.02668663184063014
100,20.045617527916125,0.020105454698809283,0.0201745028400385
100,20.25478708684815,0.01488907519548191,0.016247736873877965
100,20.463943680352294,0.010596287766742414,0.011575626384241727
100,20.673090177291314,0.006529110904629117,0.006159952388571283
100,20.882236788149623,0.004242708839574083,0.0049754004102605925
100,21.09137805324909,0.0023465377440730116,0.00388182135639798
100,21.300506792582677,0.0008405996360628256,0.002873548746798774
100,21.50961941912446,0.0005875415163396904,0.0021370812487412293
100,21.718719013066924,0.00038975474823033893,0.0014613310138357155
100,21.927810339877794,0.00020168929775969777,0.0008505926036647499
100,22.136897924314493,-2.283871292250647e-07,0.00016855225595505737
100,22.345985591914523,-0.00019378547887691203,-0.0004045136112243176
100,22.555076806698434,-0.00038691072844681786,-0.0008867250033124918
100,22.764174424123564,-0.00041275276006490783,-0.0011025098804916228
100,22.973279954654824,-0.0004504252701226627,-0.0012316890086435076
100,23.182393768568105,-0.0004651557265212901,-0.0013488545922015938
100,23.39151703205447,-0.0004044593524564955,-0.0015957438184118578
100,23.600651707671837,-0.00038954594871539177,-0.001715868136850579
100,23.809798343021384,-0.0003629122776650345,-0.0017605631639035352
100,24.018957091361195,-0.00033030334225072364,-0.0015176953961700656
100,24.228126075329268,-0.00035598268282805313,-0.0013006379395861026
100,24.43730046957129,-0.0003587045240140685,-0.0010873774318674282
100,24.646476967835202,-0.00025887772980359806,-0.0009218444394178174
100,24.85565538525329,-0.00025047494699517346,-0.0005953933578138602
100,25.064835514854707,-0.0002211013861655061,-0.0005979494347170286
100,25.274018924330143,-0.00024745505800263394,-0.0004816185915193531
100,25.483204885543515,-0.00022733699279361698,-0.00037471687919954345
100,25.692393027060998,-0.0001392667462489993,-0.00027724422189683246
100,25.901583625514714,-4.745864110503098e-05,-0.00020542874882530817
100,26.11077689576514,8.154702728551939e-06,-0.00013997167023693376
100,26.319972648630475,2.3236583676003745e-05,-8.087286478294932e-05
100,26.52917064050752,7.847338668810694e-06,-4.0534184341707116e-05
