va_acc,vb_acc
0.1487093965743062,0.1487097447434535
0.20994305187452655,0.20995180707315766
0.24094905577837497,0.24095972990573922
0.26728258925615983,0.26729617263606187
0.2889433156007796,0.2889567648553368
0.2920259063711715,0.29204603527062856
0.29307641677052626,0.29309157722323315
0.2920946417007253,0.2921050203924703
0.2807448084721617,0.28075538321616683
0.2689478791532091,0.26895563920551213
0.2567038572991432,0.256704965111024
0.2395328972767286,0.23952801806481674
0.2227685759519752,0.22276038847408347
0.20641094241614086,0.20640015657304436
0.18848626006686575,0.18846984297930433
0.1713461094890696,0.17132860040130585
0.15499051438541492,0.15497352073988996
0.13895584984656492,0.13893357350506724
0.12379642933558153,0.1237753949206594
0.10951225937671175,0.1094963393774481
0.09631066511273104,0.09629329624135848
0.08393665793999625,0.08392329755384223
0.07239024895310012,0.07238019730543403
0.06152363095002272,0.06152053374735263
0.051533332579675364,0.05153647108191409
0.04241931756531987,0.04242507900913505
0.034099424784954556,0.03410688156665169
0.026681223691531107,0.02668704263093028
0.020164665858921165,0.020168550082908653
0.016230187232655697,0.014866237954851546
0.011557914756841172,0.010329924700581658
0.006147852842246617,0.00655870613791957
0.0020345563535771817,0.00532696950647162
-0.00036120219737244963,0.004192241466540459
-0.0010393704470392927,0.0031552985656116053
-0.00038133236782669067,0.0023834547632943463
1.1308165842720659e-05,0.0016800117440963667
0.0001384121017799384,0.0010435152058413586
5.1635189041928625e-05,0.00034635773610097633
-3.692146395029835e-07,-0.000258663699013679
-1.7576374318023035e-05,-0.0007603070657083341
-6.59399746471207e-06,-0.0009754847281287801
1.4778455347828181e-08,-0.001149103888840538
2.2073966290895477e-06,-0.001283149018843232
8.271712309213892e-07,-0.001530722141591727
-9.584928152750592e-10,-0.0016793843819231855
-2.7650870450285926e-07,-0.0017276489344136023
-1.1541418472731284e-07,-0.0015183688364196698
-3.682540863638741e-08,-0.0012546170073030362
3.029303279737679e-08,-0.0010448979268409104
-1.1665651506907739e-08,-0.000867649887843214
1.5271554299462354e-08,-0.0006999056845182828
1.4482374623386493e-08,-0.0005810101032541201
2.081340788097139e-09,-0.00047080503414932603
-1.1424418908441467e-08,-0.0003677938985207169
-2.682076875718329e-08,-0.00027382470112136484
-3.958405254302619e-08,-0.00020434974309100582
2.1347776369354853e-08,-0.00014099356829055796
2.5892376839761625e-08,-8.375583575934136e-05
6.933664350288489e-09,-4.448810928975391e-05
-8.694852480415224e-09,-9.093773040237714e-06
-8.470469504025398e-09,2.2427261520750612e-05
8.950416491263894e-09,4.153421054231498e-05
5.441347473978508e-08,5.64132467718131e-05
1.368277442408565e-08,7.240935210288399e-05
1.6488855219531365e-08,7.98352217087754e-05
-1.0174234048755776e-08,8.11756837248384e-05
-1.2565596290498304e-08,8.344146422416611e-05
3.190978679971878e-07,8.698442239038679e-05
5.683357113284609e-07,8.12224147658784e-05
3.126276635465257e-07,8.091829191706035e-05
7.730390481876562e-08,7.621786204724162e-05
-1.311231334420249e-07,7.50320068628229e-05
-1.2344119300453357e-07,7.077581530860906e-05
-3.289515917803827e-08,6.587804618297332e-05
2.9136808310484714e-08,6.146175030053415e-05
3.173099148010781e-08,5.6384815220907294e-05
1.000189543598611e-08,5.2000959208567186e-05
2.9318915448963944e-09,4.7285253405154674e-05
-3.4458117579070148e-09,4.278250804007509e-05
-1.2625297504434446e-09,3.8095970952660104e-05
6.414420409979163e-11,3.420914482853666e-05
4.651314687598409e-10,3.0265791987324923e-05
5.287485388758461e-10,2.666542399820488e-05
1.03483501120965e-09,2.206081922467454e-05
4.915125184036587e-09,2.0128130793460455e-05
8.25936398304162e-09,1.7725177796337458e-05
1.0980491654389505e-08,1.5101308944999567e-05
1.1573626579285546e-08,1.261335485074761e-05
1.6265561791805883e-08,1.0450914819580006e-05
1.3512431691411007e-08,8.77697924134631e-06
1.036165525947418e-08,7.083199661912517e-06
1.1101193602640064e-08,5.636409178284108e-06
-1.2853747074188478e-08,4.5148460539578905e-06
9.336331111002989e-11,3.4079729197429063e-06
5.032326117293803e-09,2.5757880393889045e-06
3.813290355706716e-09,1.8161673965455248e-06
2.499622909523037e-09,1.8496041235249924e-06
1.663313932090836e-09,5.598996017473608e-07
-9.430306761673735e-09,2.8580352119258606e-07
-3.18319964268653e-08,-1.7396408248744066e-08
-1.1737293854292888e-07,2.510617813593731e-06
-3.910074939692117e-07,-7.474727291863531e-07
-5.275960697214807e-07,-1.1177374881016956e-06
-8.238495429615901e-07,-1.5809233864202597e-06
-7.29336688770403e-07,1.667452031934461e-06
-5.922487820580772e-07,-2.1553361865499227e-06
-1.121618208280528e-06,-1.8952734556588276e-06
-9.991497585991136e-07,-1.6291744180066509e-06
-4.243411916908282e-07,-1.5467275717973885e-07
-3.236019102909744e-07,4.048236727797448e-06
-1.7163951522703292e-07,1.6732257817384437e-06
-5.181699631651437e-08,-2.8503562109410553e-06
2.0777585087551158e-08,-1.0000506860890052e-07
-5.977834812355695e-07,-1.2185306989044663e-08
-3.1380314925308234e-06,-2.2687916853200747e-07
-3.021613835279744e-06,-1.0564581131310391e-07
