a_bef_b,distance,va_acc,vb_acc
100,12.455657848037037,0.148709415099965,0.14873000862807909
100,12.782037787746718,0.20994305878486327,0.2100003352829803
100,13.108417860942886,0.24094906673630964,0.24103770482592057
100,13.434797706298585,0.2672826513167797,0.2673716851220946
100,13.761176992360465,0.2889433152258214,0.28902818228657
100,14.087555521905802,0.2920259028821727,0.29213155518899264
100,14.413933158883726,0.2930764097208195,0.29315399681393967
100,14.74030964039373,0.2920946338464754,0.29212926405905054
100,15.066684823049886,0.2807447949059305,0.2807775342255131
100,15.393059063473684,0.26894786852138514,0.268960358055388
100,15.719432354925912,0.25670384518111844,0.2566972430940759
100,16.045804597671527,0.2395328520739162,0.23949417124345682
100,16.372176193366,0.2227685349559275,0.22274158147426498
100,16.698547909652248,0.20641090916930793,0.20638037898377457
100,17.02491979369233,0.18848621635304655,0.18842255347251033
100,17.351291852248156,0.17134607511901345,0.17131298366888098
100,17.677664973252558,0.15499048995517184,0.15495955290230326
100,18.00403934027169,0.13895582494101558,0.1389247230654054
100,18.330414861183904,0.12379638765323567,0.12374660519848424
100,18.656792053392863,0.10951225955941118,0.10948817077051914
100,18.98317166833373,0.09631043183012691,0.09643593564206476
100,19.309554684766965,0.08393633635960207,0.08418135288578528
100,19.635942408195223,0.07238995364444605,0.07276148505023791
100,19.962336220119585,0.06152327193319262,0.061773695237305096
100,20.288735167016178,0.0515330979144916,0.05167687670770507
100,20.61513791646189,0.04241920046863815,0.042464878827837116
100,20.941543753923803,0.034099371486769975,0.034046738049900445
100,21.267951650993513,0.026681202509719656,0.026542838029211608
100,21.594360309328344,0.0201647484285898,0.01994038361172443
100,21.920765974783492,0.016230331920841116,0.014673558447690055
100,22.24715919302391,0.011558052639110493,0.010152098584968057
100,22.573541007932782,0.0061479456411557675,0.006259266156146655
100,22.89992277221885,0.0020345890311615033,0.0028557407377703256
100,23.226311550066974,-0.00036120065337809864,0.000812020525381426
100,23.55270850509186,-0.0010395131499600348,-0.00023763397443537053
100,23.87910938809447,-0.00038134482331633366,-0.0002189689403318438
100,24.205509611032085,1.1287869725657476e-05,-0.0001677899129731666
100,24.531907042854275,0.00013840112163310408,-0.0001287003876790544
100,24.858301105368422,5.163810080386529e-05,-9.974674581161913e-05
100,25.18469284875753,-3.4942583082269974e-07,-7.310947587021623e-05
100,25.511083185918114,-1.75633625729782e-05,-4.8523244745143276e-05
100,25.837472606071,-6.633635152839693e-06,-3.064207980169627e-05
100,26.16386125228632,-6.583993539114601e-08,-1.4433383108916978e-05
100,26.490249195450254,2.2034397784862905e-06,7.114668254732795e-08
100,26.81663653606455,8.269575030291105e-07,9.301690589765274e-06
100,27.143023350978574,-1.4558345718703997e-09,-4.6296105578982194e-05
100,27.46940869855742,-2.771262979703895e-07,2.2917620261629518e-05
100,27.795792547837127,-1.0389119595957336e-07,2.8464441793043176e-05
100,28.12217491813762,-2.0309164678801152e-08,7.801448890280531e-05
100,28.448556080328487,-7.547703676149131e-08,3.46588446069589e-05
