va_acc
0.14870861022751025
0.20994316005678842
0.24094804949217338
0.26728208079279364
0.28894309944968954
0.29202556911179745
0.29307626816134846
0.29209460148641203
0.28074488555011345
0.2689479653240075
0.2567039563034779
0.2395331157590717
0.22276871765639747
0.20641100958750114
0.1884863576582738
0.1713461820576062
0.15499048802163334
0.1389552767207258
0.12379557495797368
0.10951130134108945
0.09630932527104659
0.08393560896919094
0.07238943676354424
0.06152269280502559
0.05153248384293236
0.04241866646076185
0.034098928999776276
0.026681089920009397
0.020164721098813353
0.016230465024629513
0.011558456365060785
0.00614826375289917
0.002034695548703944
-0.0003612116509587258
-0.0010394594772816044
-0.0003814065570925968
1.1294587714841162e-05
0.0001384029632303724
5.1636246726696275e-05
-3.532718548579201e-07
-1.756524622832004e-05
-6.497354359334669e-06
3.352844915578759e-08
2.2039534210198548e-06
8.262201488428051e-07
-3.509456002580724e-10
-2.757551330493889e-07
-9.207044415378371e-08
2.2017760275559496e-07
3.447687079226419e-08
1.1226267537007357e-08
2.269457068982267e-09
-1.4723891622153037e-09
-6.049092039802844e-10
3.503526029972179e-07
1.1467300763412714e-07
1.2962509314394843e-10
-7.871578099962309e-11
1.5327762489181985e-10
7.7072893940262e-09
2.7628342189781745e-07
2.2341878098624986e-08
-1.2495409176228657e-07
5.075353579329714e-09
7.829683722269795e-08
2.393933455058054e-07
1.869637286234323e-07
-2.920098080653533e-07
-4.061268537555576e-07
-5.915391893876139e-07
-6.557305907367284e-07
-9.638493538355647e-07
-7.852158032302642e-07
-3.2507270362704596e-06
-3.3748551217025654e-06
-2.7223007142896976e-06
-2.348057782099166e-06
-2.6994393713103238e-06
-2.0344185408408097e-06
-4.4892423560915194e-06
-7.310853898687679e-06
-3.452752173452045e-06
-2.421583809551121e-06
-2.222080131610123e-06
-1.3250083031647917e-06
-5.8452315134954675e-06
-2.6462434734645674e-05
-3.159023617869471e-06
-1.6313382787269083e-06
-6.354192774766591e-07
2.3079188228470547e-07
9.466811967926498e-07
1.6220795521899366e-05
5.222953181459972e-06
1.8334075111303481e-06
1.941377659629284e-06
2.026627954600672e-06
2.0891585231586135e-06
2.051959162904842e-06
2.006673303443927e-06
1.9533022949790397e-06
1.847807717793969e-06
1.7426116148401508e-06
1.6377143183490266e-06
1.511232205244777e-06
1.3892264224536146e-06
1.2716969695210213e-06
1.1506719010804915e-06
1.0356572296124074e-06
9.266529643420583e-07
8.236922990466751e-07
-5.484030566890938e-06
5.94366707318646e-07
6.890276636305795e-06
4.544161950484118e-06
2.7562224688930715e-06
6.553891817450857e-07
9.227126157094038e-07
2.6008580947939686e-06
-2.5433039595029033e-06
-1.767357895624121e-06
-1.3843588008975528e-06
-5.590243931842209e-07
-6.038804076316624e-07
3.4025596999790624e-07
2.11430636446811e-07
-2.1254768953388795e-07
-4.0036655619220075e-07
-3.1427982507192636e-07
-4.701014644084602e-07
-7.730406301086872e-07
-8.843133534367837e-07
-7.764289652052619e-07
-7.993340897152931e-07
-7.932425549738208e-07
-7.632662006689714e-07
-7.777109120514096e-07
-9.491143067502843e-07
-6.697440318687573e-07
