a_bef_b,distance,vb_acc,va_acc
100,12.039903848714932,0.14870868365170203,0.14869974539493425
100,12.158436680860083,0.209942957588391,0.20994677928351496
100,12.27697016310752,0.240948516801987,0.2409520687500286
100,12.395504259372254,0.2672821974162151,0.2672918562217485
100,12.514038734722849,0.28894323030166075,0.2889546143649106
100,12.63257344921082,0.29202578245982014,0.29204109246787474
100,12.751108312804178,0.29307644037986574,0.29308597320519847
100,12.869643254126347,0.2920947304195318,0.2921006582204302
100,12.9881785602019,0.2807450067470872,0.28075426804884596
100,13.106714343607235,0.2689480837976712,0.2689541140658559
100,13.225250561604621,0.2567040147710902,0.25670705234877794
100,13.343787202341206,0.23953306917347147,0.23953048706128854
100,13.462324270717373,0.2227686239386942,0.2227667306939554
100,13.580862026401944,0.2064108888645554,0.20640904803153853
100,13.699400589410983,0.18848614100599798,0.1884835125390324
100,13.817939951359604,0.17134592208043803,0.1713424509270875
100,13.936480044742913,0.15499034294052866,0.15498244539907133
100,14.055020884846414,0.1389552984334143,0.1389502585514865
100,14.173562631854843,0.12379557548784349,0.12379094474692608
100,14.292105267094277,0.10951129578634916,0.10950689896197152
100,14.410649006706487,0.09630934867363282,0.09645277141113749
100,14.529194935608901,0.08393561550531105,0.08420006308764766
100,14.647744356576696,0.07238951444002856,0.07277459015184302
100,14.766298179437607,0.06152290465452456,0.0617853737768567
100,14.884855426180255,0.05153292016206853,0.051686962322322
100,15.003414856905204,0.04241913880608317,0.04247685845544395
100,15.121976663386773,0.03409945431763358,0.03481748290384836
100,15.24054598774169,0.026681361184829683,0.027879890550993037
100,15.3591275395212,0.02016486275215044,0.02164752003223174
100,15.477719380197628,0.01623050724269321,0.015476974164073098
100,15.5963051840827,0.011558274693366738,0.010239470044039715
100,15.714879178164708,0.006148104320325561,0.005958621937830516
100,15.833451949956489,0.0020346427246858033,0.00359783821387871
100,15.952038909968184,-0.00036119440321534687,0.0016610190690268217
100,16.070644512045753,-0.0010394092651720636,0.00015077842690481297
100,16.189261128875078,-0.00038132011734310424,-0.0003887017877511957
100,16.307877162595112,1.1245522955056666e-05,-0.0007766379030324383
100,16.426483931159318,0.00013839150345965498,-0.0010724771233499208
100,16.545077297483033,5.1633880772910414e-05,-0.0009554081155565839
100,16.663657880914176,-3.5479281164966087e-07,-0.0008420904869837555
100,16.78222700702368,-1.7566100798479546e-05,-0.0006842902378441828
100,16.90078691758086,-6.5789743659753975e-06,-0.0006216824651386329
100,17.01934033887236,6.831554430845228e-08,-0.0005286049246373725
100,17.13788820585373,2.206414399502477e-06,-0.0004424021992069903
100,17.256431450535086,8.98610932890138e-07,-0.00037163186989014796
100,17.374970906563682,-4.402480641176761e-08,-0.00030614294778484727
100,17.493507286694697,-3.296269821006301e-07,-0.0002459335750071944
100,17.612041267427642,-1.1385674415207762e-07,-0.00019883043067871585
100,17.730573396015224,7.967856543420433e-08,-0.00015552563156846625
100,17.849104179621904,2.482241245058455e-07,-0.00011601742945912234
100,17.967634072417663,5.8144086067971855e-08,-8.677535079424242e-05
100,18.0861634350598,-1.0724019419671328e-09,-6.0104081072353494e-05
100,18.204692581460677,-5.0202607170078326e-08,-3.600340736544658e-05
100,18.323221793815556,4.0816159493590156e-07,-1.9441983767635346e-05
100,18.441751279872687,7.439373766447436e-07,-2.2759405556767128e-05
100,18.5602809960891,4.061553066891861e-07,8.983013000272235e-06
100,18.678810722526382,1.0417190489280119e-07,1.7507720423950646e-05
100,18.79734059818201,-1.6572375508917628e-07,2.4478865927156417e-05
100,18.915870701727417,-1.6256546635678814e-07,3.337501305866035e-05
100,19.03440114309434,-1.1185615653328165e-07,4.1928140100395405e-05
100,19.15293229157825,-4.03278501497524e-08,3.7214605953692605e-05
100,19.271464343162034,7.61131148495146e-09,3.8486424410163504e-05
100,19.389997370273214,3.478647474115276e-08,3.787197843236837e-05
100,19.508531379485373,2.181235170561222e-08,3.948957182288947e-05
100,19.627066279593933,2.4211825504504294e-08,3.6596126117621934e-05
100,19.745602155736496,3.4652111299900344e-08,3.331868579923625e-05
100,19.864139015775446,3.098817503154294e-08,3.169623278923288e-05
100,19.982676856859364,2.729940173325136e-08,3.001860324908187e-05
100,20.101215682102033,-3.250981880651494e-08,2.744154450881717e-05
100,20.219755477427064,-3.916237682873226e-08,2.5806502450855705e-05
100,20.33829609608904,1.8391119127627467e-08,2.372603995209366e-05
100,20.456837413892867,1.747243155706734e-08,2.15972849932606e-05
100,20.57537941788094,1.67313044004547e-08,1.9494137724461938e-05
100,20.693922082088722,1.561070892178092e-08,1.730950389391504e-05
100,20.812465372639664,1.5038653687655795e-08,1.5761749351075345e-05
100,20.931009265090427,-5.472677273930474e-08,1.3834978474438855e-05
