a_bef_b,distance,vb_acc,va_acc
100,14.45168597881955,0.148877376242863,0.14870846932753753
100,14.792561561289443,0.210236243456871,0.2099444245391322
100,15.133439927474576,0.24141126332698198,0.24095028525447165
100,15.474320622750085,0.26763871807702366,0.26728506238076266
100,15.815203663965512,0.28923559552000605,0.2889461299695114
100,16.156089264171317,0.2922298186950805,0.292030009999919
100,16.49697751695456,0.2932954129130379,0.29308039459651253
100,16.83786892776178,0.29223752746424264,0.2920977086619546
100,17.178763170441197,0.2806882180453901,0.2807485646091216
100,17.519660386680112,0.2689992178134058,0.2689503312361471
100,17.86056147493417,0.2567123675040835,0.25670548813066296
100,18.201465632486563,0.23951458444102366,0.239533616964143
100,18.54237328355839,0.2227295282598612,0.2227679079244973
100,18.88328443090926,0.2061766229160994,0.20640923496320465
100,19.22419723504282,0.1883170669272014,0.18848297796573196
100,19.565112554111863,0.17116830188397114,0.17134288670331377
100,19.90602932816026,0.15475976092320926,0.1549865712696372
100,20.24694639069692,0.13878810595689278,0.1389503919777676
100,20.587863965605628,0.12351848091715756,0.12379154397939683
100,20.928778392484748,0.10920680936635445,0.10950798545290559
100,21.269687328331578,0.09590905843010175,0.09630600951330719
100,21.610588680327602,0.08458271719453898,0.08393277776048058
100,21.951490359629652,0.07226327025041049,0.07238732519510982
100,22.29238675459959,0.06142822311794334,0.06306686702657542
100,22.633265520847218,0.05146592123139418,0.054066547989766275
100,22.974117129461977,0.04237642772495206,0.04538532866307536
100,23.314920665700132,0.03408745870658831,0.045187647766295753
100,23.655619454271765,0.026700543217250274,0.037558237411015445
100,23.99621616666194,0.020203232502135546,0.02249561583954048
100,24.336789466087616,0.015094838108744688,0.007555560757516154
100,24.677427595810236,0.010515300690745126,-0.0011738255817768915
100,25.01817218017634,0.006709636007364834,-0.003692307000379155
100,25.359012391634746,0.004341597006277847,-0.0013570949422188096
100,25.699909158351566,0.002398672820347216,3.670682582598466e-05
100,26.0408300005242,0.0009058654692735438,0.0004890652389816825
100,26.381757685263118,0.0006267520597293802,0.00018332174408608535
100,26.7226899345647,0.0004071339179389078,-1.563098133614629e-06
100,27.06362642158683,0.00021103557324474476,-6.256968746998032e-05
100,27.404565945050066,8.625537633942087e-05,-2.3424619233728843e-05
100,27.745507054054507,-4.500475138920854e-05,1.9781529286422324e-07
100,28.08644830105527,-0.00014926644156632878,7.957280519522687e-06
100,28.42738861026226,-0.0002738866305881719,2.9734105193929813e-06
100,28.768326989819677,-0.0003865743090297967,-2.5186301506194954e-08
100,29.109262428592103,-0.0004786360456566218,-1.0077705799317437e-06
100,29.45019429813607,-0.0004935414350660842,1.8097073137208386e-08
100,29.79112234889372,-0.0004921377270356398,8.473344770604505e-07
100,30.13204670175942,-0.00048348258962848225,1.2299456949194354e-06
100,30.472967690309364,-0.0004300051741792865,2.185530756943301e-06
100,30.813885686281086,-0.00039443962539543895,9.806558363160365e-07
100,31.154800724719937,-0.0003604560911071545,7.955299454803786e-07
100,31.495713006175436,-0.0003396197890497204,8.399708094900802e-07
100,31.83662262651595,-0.00034349228756516014,6.141035477264873e-07
100,32.17752960748821,-0.0003314988853234083,-2.3082608629623776e-07
100,32.518434564900616,-0.0002822071734671065,1.6403797087052856e-07
100,32.859338075552586,-0.00022000394689090913,1.0950697446381294e-07
100,33.200240824426,-0.00016895693377282715,5.217834513248719e-08
100,33.54114333946354,-0.00015181974790829853,8.995121635444528e-09
100,33.88204526095636,-0.00011618022815165447,-1.1156643530141375e-06
100,34.222947036025126,-7.167970484179795e-05,-2.0342978590273476e-08
100,34.563849639161276,-1.4001949222532314e-05,-3.414743860898419e-08
100,34.90475394541385,-1.3221956348770152e-06,-1.0788224046605445e-07
100,35.2456592508852,4.656988535686882e-06,-1.6655292405754528e-06
100,35.586564715211445,2.844025007675886e-06,-3.2670433000287807e-06
