a_bef_b,distance,va_acc,vb_acc
100,13.191372579725735,0.1487346291952654,0.14870009809975399
100,12.902111893087055,0.20999657679556036,0.20994045492114574
100,12.612852505480141,0.24103851674660098,0.2409457983084181
100,12.323594130708424,0.26737250162066883,0.2672832626109955
100,12.034336500120766,0.2890198881348169,0.2889457859292117
100,11.745079165017602,0.29212600263011407,0.29202967774846583
100,11.455821900672653,0.29316844966631095,0.29308014864374116
100,11.166564432235955,0.2921445692640463,0.2920950678709803
100,10.87730664646697,0.28078747979525914,0.2807476403601759
100,10.588048841597777,0.26897408496010716,0.2689504708863708
100,10.298790851063295,0.2566951712642426,0.2567058639688291
100,10.009532651283537,0.23949399030943122,0.23953583700029707
100,9.720274359194745,0.2227252707419605,0.222766742466624
100,9.431015709364734,0.20634716517623922,0.2064099833909323
100,9.142431149536971,-0.008433685249052301,0.3853100587346822
100,8.857746533261624,-0.20051360775960186,0.5431216643587221
100,8.580460584506573,-0.3699446027070002,0.6798488044604678
100,8.312050623975212,-0.2666850082611156,0.16561168267680074
100,8.048161360492625,-0.1727126398458271,-0.11910914052882174
100,7.785006096729917,-0.08803941298488008,-0.17431259847416977
100,7.528739283984297,-0.424923217166572,3.453049116475674
100,7.30922875537568,-0.7238638711909514,4.691221736210972
100,7.141845825599162,-0.9848371627162221,3.540201852305474
100,7.018015384632885,-0.7200402303931851,1.4045153353844235
100,6.915812759657987,-0.4789119266519724,-0.2955880315577827
100,6.815825718710505,-0.26143570207445627,-1.5601082479380284
100,6.706426460115409,-0.5079691396054145,-1.04813045026012
100,6.591561393585426,-0.7255978087658517,-0.5839102490011667
100,6.4780488368359626,-0.9142734513578946,-0.16746473874694529
100,6.369450897692435,-0.6063571302831271,-0.7600976313239384
100,6.259466732958185,-0.32730848647239885,-1.1999231662638992
100,6.14090741079969,-0.07712073919050842,-1.4869488323342968
100,6.012416012588003,-1.083651746434913,-0.579218603663918
100,5.888653666799431,-1.8364097825642198,0.2051997373741843
100,5.784992272136525,-2.335390359838968,0.8663074744175536
100,5.706157800455727,-0.17747771337343177,0.08156760159674042
100,5.630933811533476,0.9310543629628659,-0.5310536962173418
100,5.54210895800989,0.9902102063065457,-0.9715533283043326
100,5.44702012612192,-3.1661172333641803,1.6423458549571865
100,5.396528115987169,-4.716597693447552,2.675570846486054
100,5.416469614000118,-3.661224134378727,2.12812215973757
100,5.484646097948893,2.253211248415677,0.516798993655682
100,5.538522906187538,4.834893837376645,-0.7508079928322055
100,5.539605847866803,4.083823334030591,-1.6746986747917905
100,5.494932937552264,-2.097509085586879,-0.9075409287426974
100,5.459170364406277,-4.838590434146352,-0.28565320984985976
100,5.465948633372831,-4.139420742387876,0.19096464319869524
100,5.504874719197047,2.0767466691448404,-0.4999882573775175
100,5.521051478286795,4.838705958468397,-1.023507064912927
100,5.481624078592031,4.146457050366752,-1.3795921094643955
100,5.401682529589338,-2.074110775398882,1.2452880790055092
100,5.350788216473431,-4.838709560868699,2.350180089196892
100,5.36763610147741,-4.147339302838271,1.935084261422028
100,5.434713476961198,2.073780016799058,0.3957179572853922
100,5.488166342482896,4.838709673781584,-0.8125590420997624
100,5.488262691096343,4.147449668177184,-1.6897469168502397
100,5.441898894595055,-2.0737386324107043,-0.9044652355767988
100,5.404223371283855,-4.838709677722351,-0.26856678654362565
100,5.409244777581132,-4.147463455923816,0.2179486236482273
100,5.446732632749215,2.0737330467126602,-0.47379253729648624
100,5.461764432821408,4.838709944350328,-0.9986525490314689
100,5.421441806161656,4.147465638522046,-1.3566313468817262
100,5.340838359928165,-2.0737326946958357,1.2717629770349947
100,5.289537833471662,-4.838709791611095,2.373999552174281
100,5.306212383856424,-4.147465537818214,1.950078614924977
100,5.373274916458939,2.073732684585645,0.4051309888742215
100,5.426808327168774,4.838709684475734,-0.8077485382799473
100,5.427034069793929,4.147465455271179,-1.688560059081696
100,5.382793089937337,-2.0737327125621396,0.09320274501775191
100,5.356585924655031,-4.838709677887095,0.968550459500522
100,5.3848158110235245,-4.147465440279286,0.9374828862843199
100,5.45304851403317,2.0737327129698238,-0.23166273601470874
100,5.50132931813555,4.838709680744175,-1.134563160453395
100,5.492979465823026,4.147465443500655,-1.7712183654712355
100,5.437146018110616,-2.0737327165637027,-0.8919858002413652
100,5.390107682850306,-4.838709679157808,-0.18336086457440232
100,5.386600462998054,-4.1474654396504755,0.3546564402405451
100,5.41684513594181,2.0737327182499383,-0.34062125861770853
100,5.425963110374474,4.838709677590563,-0.8719310974356307
100,5.380991532071606,4.147465438145854,-1.239273080072155
100,5.29697361555792,-2.0737327187668244,1.4075374388724695
100,5.243589880945366,-4.8387096774364045,2.496352975374896
100,5.2593782354380405,-4.147465437843377,2.02717383176737
100,5.3263643055642955,2.0737327099863,0.45352982316838425
100,5.380309467659456,4.8387096832850744,-0.7830135420807103
100,5.381198547760241,4.147465447378162,-1.682456307219088
100,5.337662181991704,-2.0737327150773632,0.07402005587580703
100,5.311981010071679,-4.838709680459635,0.9399215541427715
100,5.340463805319321,-4.147465440993733,0.9152482040641577
100,5.408724164150019,2.0737327177879714,-0.24565777716439113
100,5.456891484562835,4.8387096777051255,-1.1417608233597976
100,5.448354969610758,4.147465438385996,-1.773060936457717
100,5.394770035952262,-2.073732718680174,0.34659107365366665
100,5.361576813365372,-4.838709677443615,1.3486518637219507
100,5.386445670622119,-4.147465437877396,1.2331215070107324
100,5.454311917806499,2.0737327448646417,-0.045577811553037376
100,5.504103093995619,4.8387096602459545,-1.03885568265437
100,5.4982366487585095,4.147465409088986,-1.7467120961039466
