a_bef_b,distance,va_acc,vb_acc
100,17.872913748365914,0.1486988705127874,0.14870898971978141
100,17.957316087307706,0.20995435071913743,0.20994320762458638
100,18.041720225109287,0.24096737569362786,0.24094878285090515
100,18.126126131624382,0.26730663925377046,0.267282962769085
100,18.210533445738413,0.2889677258482452,0.28894393711677924
100,18.294941874572647,0.29205348352898175,0.2920269582042901
100,18.37935138710094,0.29309690396980687,0.2930774171002307
100,18.463762317958807,0.29210907051925916,0.2920955024581684
100,18.548174652949207,0.28076009141540975,0.2807459721811464
100,18.63258837978171,0.2689525566382163,0.2689487044123059
100,18.717003440406433,0.2566910752480387,0.2567043680253846
100,18.801420226393834,0.23953488693209177,0.23953362970803058
100,18.885839159862403,0.22276776602724424,0.2227688521746212
100,18.970259963756398,0.20640761606107821,0.20641091274464263
100,19.054682447824426,0.18846187587393023,0.188486024980254
100,19.13910661876038,0.17133957765051616,0.17134568566041342
100,19.223532839249483,0.15498307296830247,0.15498995108071226
100,19.30796095571672,0.13894800409732516,0.13895505479905088
100,19.39239071316796,0.12378152893739348,0.12379553815848085
100,19.476821876479708,0.10950413147876936,0.10951138158176546
100,19.561254589918555,0.0963030986264604,0.09630954945256537
100,19.645688680990318,0.08392846583935673,0.08393568307387153
100,19.7301238619341,0.07236653591019578,0.07238935870272738
100,19.814559603648025,0.06150435044503094,0.06152144831141807
100,19.898995661493263,0.051516748623783505,0.0515309818127298
100,19.983431829198253,0.042405982815662,0.042417279338888655
100,20.06786780971187,0.034082925104620694,0.03409729866559136
100,20.15230312976969,0.026647596581233866,0.02668013297464569
100,20.236737097731517,0.02016174324144149,0.020164701308161604
100,20.321166206553393,0.014863774901157988,0.016230873688599948
100,20.405579834466284,0.010363954167072502,0.011558520454552506
100,20.48997863374041,0.0065703646450932345,0.006148224303554583
100,20.574377359267896,0.0028614551889832164,0.002034588027671814
100,20.65878236459351,0.000598710731881063,-0.00036113078930622106
100,20.74319496405273,-0.00035534410281500397,-0.0010393838863289164
100,20.82761255384305,-0.00028795054783469604,-0.0003813093539265931
