a_bef_b,distance,va_acc,vb_acc
100,11.732101330120537,0.14870914569098975,0.14870712748135081
100,11.696702421067341,0.2099431300947183,0.20994238228690484
100,11.661303846675349,0.24094872149598667,0.24094652505452532
100,11.625905494346977,0.26728263925751305,0.26728094048896733
100,11.590507287037786,0.2889434948536508,0.2889421744476567
100,11.555109147535966,0.2920262054990625,0.29202398556071774
100,11.519711033162082,0.2930767128631955,0.293075094610687
100,11.484312944671256,0.29209489401881616,0.2920937033636723
100,11.448914868117335,0.28074516644432573,0.28074373895501453
100,11.413516795116522,0.2689481725567014,0.2689470449671837
100,11.378118719488667,0.2567040637488748,0.2567032156478735
100,11.342720597722938,0.23953314616939095,0.2395321902234956
100,11.307322460579913,0.22276872638291179,0.22276794207292575
100,11.271924301521004,0.2064110118188405,0.20641036027103749
100,11.23652616006254,0.1884863142072375,0.18848556536160893
100,11.20112804472168,0.17134613385053535,0.17134545815458324
100,11.165729923060542,0.1549904343202218,0.1549899001089991
100,11.130331776906178,0.13895571042627164,0.1389549583652504
100,11.094933658585319,0.12379626694465969,0.12379564767357913
100,11.059535609099084,0.10951208558878847,0.1095117192165976
100,11.024137700404035,0.09631043386600621,0.09631004654988597
100,10.98873996239879,0.08393644279772772,0.08393620209383998
100,10.953342409924241,0.07239000649366027,0.07238992441320297
100,10.917944996388394,0.06152335254920772,0.06152322557794654
100,10.882547743201222,0.05153307746672958,0.051532998978448354
100,10.847150702285724,0.04241909051480642,0.04241914217417509
100,10.811753974291923,0.034099210541174284,0.03409950618966358
100,10.776357656189257,0.02668104588091006,0.026681439593295424
100,10.740961744615804,0.0201645196039348,0.02016494573209392
100,10.705566092456806,0.016230064494023567,0.016230618583401833
100,10.670170732809398,0.011557852180700432,0.0115583642029131
100,10.634775650749118,0.006147835076278695,0.006148193086410257
100,10.599380826213583,0.0020345523539399674,0.0020346918793321023
100,10.563986397033167,-0.0003611813186699637,-0.00036119166377644637
100,10.528592327622793,-0.0010393663142030647,-0.0010394252366956872
100,10.493197682313193,-0.0003813241995978252,-0.000839674677902059
100,10.457798910422854,1.1302940120296953e-05,-0.0006560380897155665
100,10.422393874497937,0.00013840698508027981,-0.0004885180991284645
100,10.38698296168717,5.163536944740159e-05,-0.00036465123754758855
100,10.351567999907367,-3.631070331298795e-07,-0.000251691669082838
100,10.316150729515794,-1.7572358398049886e-05,-0.00014963769984467659
100,10.28073221430634,-6.64706191454489e-06,-7.961242374390079e-05
100,10.245313014067236,5.2959219323518575e-08,-1.649293137039932e-05
100,10.209893694854209,2.257987697670377e-06,3.972106114543793e-05
100,10.174474696140994,8.39589931728638e-07,7.380598486234766e-05
100,10.139056352968886,-2.651279763861447e-08,0.00010387054474833526
100,10.103638978003046,-2.9929911637498986e-07,0.00012991724195757443
100,10.068222769595291,-1.717165672107304e-07,0.00014160367448171903
100,10.032807840858025,4.2457305837651186e-08,0.00015123545571353312
100,9.997394234143547,8.883226247348875e-08,0.00015881190047168785
100,9.961981951334197,2.6602587541425562e-08,0.00015776086818617197
100,9.926570992702121,-2.3208387822689776e-08,0.00015590361700961843
100,9.89116129098597,-2.3899063651166033e-08,0.00015319035027657097
100,9.855752864240687,9.083511043831157e-08,0.00014586806710161867
100,9.820345678045792,-5.386083396906786e-08,0.0001384257198035428
100,9.784939601585183,-7.104111090673296e-08,0.00013092991516959194
100,9.749534564649943,-1.7073223809504085e-08,0.00012132654868997975
100,9.714130450888476,3.716212280660325e-08,0.0001121053108365691
100,9.678727161728878,2.864658408702315e-08,0.00010317843520947697
100,9.643324666074383,3.0974835018307026e-07,9.359003951830537e-05
100,9.607922880466262,-1.8506060071814317e-07,8.47095915113655e-05
100,9.572521703635463,-2.468598335664147e-07,7.619294140216894e-05
100,9.537121049344943,-8.54483074033466e-08,6.798714444729694e-05
100,9.501720835164175,7.530654544149048e-08,6.02715262150307e-05
100,9.466321001505932,7.037587865853966e-08,5.30157570048854e-05
100,9.43092149651079,2.9854198443821733e-07,4.540879439062792e-05
100,9.395522278604863,-1.733228325064639e-07,3.924382315785152e-05
100,9.360123091064043,-2.407773523832815e-07,3.404880230979108e-05
100,9.32472361269822,-1.8134308664840846e-07,2.8741374957743766e-05
100,9.289323731048547,-3.4280347472758656e-08,2.3830960417475008e-05
100,9.253923378093099,1.0447775633338347e-08,1.9370170530860496e-05
100,9.218522439102449,1.0304029757266918e-07,1.521181662217144e-05
100,9.183120846268393,1.406928271085454e-07,1.2452246403924927e-05
100,9.14771860312306,1.4897939063284493e-07,9.711476579565575e-06
100,9.112316698365392,2.0876698321546268e-07,6.054870349293322e-06
100,9.076915599188405,1.7651418518728097e-07,3.943134966633799e-06
100,9.041515311010862,-3.145716385991063e-07,1.914524343806344e-06
100,9.006115860803815,-1.5226296072805286e-07,1.5446070783865922e-06
100,8.970717127048198,-2.5176726597779304e-07,1.202820958654876e-06
100,8.935319093473478,-2.901406762531065e-07,8.903316293739724e-07
100,8.899921756932594,-4.3965115002986155e-07,6.598524270842072e-07
100,8.864525107366063,-3.707599944145453e-07,4.4975437955223077e-07
100,8.829129142359646,-1.6177985937557788e-06,2.6012902250207294e-07
100,8.793733856060419,-1.927687230209741e-06,1.3077876911107081e-07
100,8.758339018531752,-1.8477734402624541e-06,1.4295829116740789e-08
100,8.722944607764648,-1.8184475024682455e-06,-8.932918550537338e-08
100,8.687550603844272,-2.405199851795227e-06,-1.5155198366921754e-07
100,8.65215699748024,-1.9411273881019016e-06,-2.0635647267560152e-07
100,8.616763765564784,-2.2899239515490028e-06,-2.53734331617569e-07
100,8.581370866135403,-2.549784481081306e-06,-2.74374853443533e-07
100,8.54597814481969,-1.425997901997227e-06,-2.9124270295837475e-07
100,8.510585498048073,-8.363774014710937e-07,-3.04334656528004e-07
100,8.475192887547989,-6.957190507260583e-07,-3.424328681411605e-07
100,8.439800286577666,-2.7638121254442973e-07,-4.605210322458625e-07
100,8.404407622229662,-7.911290917362275e-06,-3.45942794162087e-07
100,8.369014859921228,-8.546317958041351e-06,-3.698008450546185e-07
100,8.333621442550667,-8.08231366375095e-06,-4.0770860052081207e-07
100,8.29822715475676,-7.648110848668813e-06,-4.082491256583326e-07
100,8.262832186550337,-9.962550334652328e-06,-4.695778027529734e-07
100,8.227436660914554,-7.876851394139196e-06,-3.834922206631091e-07
100,8.192040744418598,1.765410543514564e-05,-1.21823840962337e-07
100,8.156644423209299,3.94336398497702e-05,-2.2813728287864257e-07
100,8.121247701625228,5.984780368170409e-06,-1.4164267079715106e-07
100,8.085850903304545,2.52751443732925e-06,-8.538325533272286e-08
100,8.050454063603743,2.036299709390128e-06,-1.4438865474747992e-08
100,8.015057196753169,1.5840608130488349e-06,-3.5617112739723035e-09
100,7.979660312217739,1.1712875108682726e-06,-9.778108326186397e-10
