a_bef_b,distance,vb_acc,va_acc
100,8.223246227919473,0.148716973585701,0.14870842921159858
100,8.400552911196556,0.20997479886575465,0.2099434691060442
100,8.57786001349804,0.24099659983109517,0.240948749384783
100,8.755167349813934,0.26733261187036805,0.26728323709957724
100,8.932474751939557,0.2889946915213256,0.28894434138577124
100,9.109782197918133,0.2920890647289507,0.2920274467760419
100,9.287089539780249,0.293121178537168,0.2930778273264869
100,9.464396669334953,0.29212142925741,0.2920960609963421
100,9.641703486668304,0.28076724874834746,0.2807456709071218
100,9.819009890067369,0.2689529174952505,0.26894769092423726
100,9.99631578809218,0.25669528975288725,0.2567029786130563
100,10.173621142141815,0.23950726906265454,0.2395310908978663
100,10.35092591274197,0.2227387565012088,0.2227667017430322
100,10.528230378035046,0.20637777691520456,0.20640907474819684
100,10.705534649983772,0.1884380825175592,0.18848375122310373
100,10.882838677541912,0.17129177369198434,0.17134389498905894
100,11.060142620244521,0.15495365636088118,0.15498865619715724
100,11.237447067064247,0.13891374467968953,0.1389537696541585
100,11.41475211055194,0.12376063845206911,0.12379469747070532
100,11.592057775594533,0.10947882760499653,0.10951107167383739
100,11.76936440227304,0.09643288531659537,0.09630969969421804
100,11.946673628052448,0.08419544853413048,0.08393608045791395
100,12.123986643523997,0.0727650447227521,0.07238997024490881
100,12.30130406887543,0.06177929752101761,0.06152332190159461
100,12.47862539465286,0.051685233094011,0.05153337256998556
100,12.655949481517526,0.04248062107362149,0.042419440444665
100,12.833276525114387,0.03482453442316661,0.03409969469652156
100,13.010611580229286,0.027884623652293786,0.02668152746311348
100,13.187959560276871,0.021652793960081098,0.020164746631426415
100,13.365321039803145,0.016942565499107255,0.016230459393561047
100,13.542691144563253,0.012714505825926833,0.011558571347256656
100,13.720074201974763,0.008982365257762605,0.006148387702031761
100,13.897483162953531,0.005022391690260188,0.0020347280998969787
100,14.074921068309749,0.0018040073321332227,-0.00036130383605407053
100,14.252379438640855,-0.0006697810512199915,-0.0010395827146337663
100,14.429841792439827,-0.0014003212568149915,-0.00038154194408547765
100,14.607293425726596,-0.0019395849020441577,1.1450921765091092e-05
100,14.784724791092668,-0.0022897113310338495,0.00013859203810380797
100,14.962131396474339,-0.0020423014392246357,5.1683838869574193e-05
100,15.139514028507056,-0.0018159520881225709,-6.230163710717474e-08
100,15.31687483757313,-0.0015501808896768773,-1.764386303140468e-05
100,15.494215669653755,-0.0012752494596699377,-4.242772627789224e-06
100,15.671542512067312,-0.0010824869908037937,4.1502381746953805e-06
100,15.848858766794791,-0.0008848747442913751,4.493647422775139e-06
100,16.02616652015631,-0.000727236843150605,1.2290631487639343e-06
100,16.203467575895473,-0.0005819585103033456,-8.731469769813129e-07
100,16.380763537645027,-0.00044903862451290425,-1.0681955320426745e-06
100,16.558055775503583,-0.00034849247089852655,-1.8775178483536725e-07
100,16.735345386626232,-0.0002565258454689485,3.8726220330069303e-07
100,16.912633355634927,-0.00017312031099599634,3.5222056848436304e-07
100,17.089920567658226,-0.00011403034593330693,2.3192673758224405e-07
100,17.267207643216093,-0.00013194628495158278,1.0446393915393505e-07
100,17.444494818617887,-1.0299801220623814e-05,1.9236787424612584e-08
100,17.62178184248371,3.212835902470955e-05,-9.68704072866578e-08
100,17.799069251756602,5.6538862723617344e-05,-1.0562045416216793e-07
100,17.976357415712144,0.00011438525321436809,2.2835196835445565e-08
100,18.15364704022527,9.338973811203668e-05,-7.848572765204702e-08
100,18.33093844202829,0.00010219806445263163,-6.492238323903258e-08
100,18.508231696027305,0.00011149983998652828,-5.2939009461238194e-08
100,18.68552692579683,0.0001137902775512596,-4.225872278764722e-08
100,18.86282433978223,0.00011046237066742392,7.47784983123021e-08
100,19.040123903243998,0.00010830982111987874,-6.044165259200308e-08
100,19.217425358243307,0.00010300560645444129,-9.543282478178842e-08
100,19.394728608705417,9.808225537288743e-05,-8.486372702167762e-08
100,19.57203358952841,9.245337808071221e-05,-7.404272212027114e-08
100,19.74934024488456,8.571737369169766e-05,-3.233299134252936e-08
