a_bef_b,distance,vb_acc,va_acc
100,15.125917043137466,0.14872156939826253,0.14870250727524734
100,14.82038403500876,0.20997238807923363,0.20993991005551246
100,14.51485243743129,0.24099715618961595,0.24094134511947868
100,14.209321996731,0.267338036209899,0.26728007982232693
100,13.903792483478389,0.28899030811222776,0.2889425273319298
100,13.598263448096535,0.29208895506520893,0.2920248702596494
100,13.292734685627362,0.29312963977501305,0.2930760639809275
100,12.987206205152823,0.29212665452765707,0.2920946190416643
100,12.681677807219511,0.28077390352983167,0.280744798760907
100,12.376149569308879,0.2689719971294295,0.26894788065020186
100,12.070621645807897,0.25670146210309885,0.2567037892540025
100,11.7650938812422,0.23951317387083254,0.23953297360931705
100,11.459566319771124,0.22274254462637352,0.22276851289208868
100,11.154038917390633,0.2063746473627427,0.20641074977042453
100,10.848511558463095,0.18842728990668173,0.18848520330525845
100,10.542984256776577,0.17128965267046337,0.1713457557194542
100,10.237457026156038,0.15493606423351183,0.15499011904496132
100,9.932603979855386,-0.0579406134098402,0.33577714527657543
100,9.631650653889857,-0.24804072281045858,0.49557034027291347
100,9.338095932767233,-0.4153964471011614,0.6343697163536431
100,9.053264831454394,-0.309152789292471,0.046057505326462383
100,8.772231138962976,-0.21226613876911674,-0.25577435934300613
100,8.491007746680964,-0.12475745616363698,-0.27112677163858456
100,8.211111293479707,-0.7519250882142487,0.6518796484443061
100,7.94493251242452,-1.2188329739738617,1.3516657638753777
100,7.70413836022533,-1.5254908674407015,1.8282311462090297
100,7.49407986656263,-1.1376585320547286,1.2486604828711867
100,7.307970334869682,-0.7840034891775358,0.7381656140074303
100,7.137168285511642,-0.464523925920841,0.29674422888533236
100,6.975913567291879,-0.6390933684547008,0.5354446552360403
100,6.8263620970693575,-0.7915577721494138,0.7458866977674364
100,6.692142939938647,-0.9219088522582952,0.9280711314105672
100,6.573751142626596,-0.5768342916013282,0.02781621532106195
100,6.461599139067746,-0.2646879875398046,-0.6731549899455582
100,6.34555589821521,0.014494729668892495,-1.1748413736170604
100,6.221848749385623,-0.8892910455120219,-0.34866797449217096
100,6.103264729161017,-1.567540098390286,0.3633194133926693
100,6.003705575855463,-2.020225694314161,0.9611072167890661
100,5.92649281958203,0.2904499549493172,0.10548374183483707
100,5.8485884961620345,1.397377362500213,-0.5629336295954283
100,5.752239411733923,1.3005575012260349,-1.0441415885314573
100,5.645751243441028,-3.060650113852448,1.491111551009416
100,5.581277136467444,-4.731148176204794,2.510207298351825
100,5.585712363860584,-3.710940779933019,2.0131703104575385
100,5.6376131960888864,2.234908349835486,0.4445407285509278
100,5.674679662744579,4.835342363848938,-0.7878528515738494
100,5.658583567674166,4.090374453043574,-1.684010431969854
100,5.598512759658302,-2.095060230486738,0.07679450940142822
100,5.556548373803004,-4.838598682075241,0.9443978951002925
100,5.568800894151922,-4.140244748464646,0.9187997252204589
100,5.620807319843778,2.0764369707765016,-0.24342183666737896
100,5.652713687769351,4.8387038166564125,-1.1406102221994507
100,5.62792556670373,4.146558728812845,-1.7727654321481707
100,5.558097853195134,-2.0740721077114594,0.34572973844107885
100,5.5086573953967966,-4.838709340232964,1.3473560082940683
100,5.517266846243316,-4.1473518773868125,1.2321126245481377
100,5.5688625022232685,2.073775296147281,-0.04621274637103443
100,5.602376134172339,4.838709666882418,-1.0391817995761623
100,5.580228697011208,4.147451234833058,-1.746795071889022
100,5.5104110171809175,-2.0737380447550686,-1.163311675607974
100,5.446771935689858,-4.838709677090074,-0.6344446091336142
100,5.422249840442033,-4.147463662171723,-0.16019396896016264
100,5.426839240971078,2.073733385007303,-0.5979217701794118
100,5.40768725744956,4.838709677378011,-0.9217683079857535
100,5.333905736421482,4.147465215596798,-1.1317328844283727
100,5.277266582168395,-5,-0.26984155200173526
100,5.231250985282179,1.1329924649943608,0.47188778118755315
100,5.181236973603525,4.010656553978911,1.0934550968575008
100,5.107327932374884,2.4903692902537284,1.1768943747843346
100,5.019983437289148,1.3151641669768168,1.2446683446592282
100,4.931633265352988,0.48504106227280563,1.296776799265734
100,4.850219414791544,0.39032468393700054,1.2820922747493206
100,4.777711873351827,0.30329553825012245,1.261456035398811
100,4.714774567110783,0.22395346889399145,1.2348679268533413
100,4.66186015033631,0.1655603020832922,1.172697677566554
100,4.619012540492698,0.1123447314062876,1.1102138913891448
100,4.586139056436445,0.06430758630208039,1.0474164260977203
100,4.5630481020795814,0.0315724604642288,0.9692358243929249
100,4.5493332036504786,0.002097360644003663,0.8936169200429417
100,4.544532925692772,-0.024116346286844798,0.8205596769470842
100,4.548155952955051,-0.03980511743722334,0.7442244758103566
100,4.559620786324439,-0.05360999680442401,0.6715734160442164
100,4.578338961428876,-0.06553062426698963,0.6026054042214428
100,4.603730632351572,-0.07066094246995039,0.53686181277414
100,4.635199898462381,-0.07483756070281912,0.47489980112102365
100,4.672168906050043,-0.07806186321448776,0.4167185024402734
100,4.713412388053283,0.11958856710469468,0.16780200358386285
100,4.755176944228916,0.2957344302811085,-0.05589380590607764
100,4.793464162508701,0.45037579365484426,-0.2543692055313545
100,4.777078937462429,0.13796821592942934,-5
100,4.73863616018266,-0.14236062092890425,-2.511503480557989
100,4.676072441336232,-0.3906111814432038,-0.5062486798552845
100,4.610470880532223,-0.3297350282327483,0.49279592308311476
100,4.55290241246286,-0.27393139923346277,1.2561400248594947
100,4.510442461234359,-0.22320086549930362,1.78378580996192
100,4.477318722264626,-5,-5
