yr_a,distance,yr_b,vb_acc,orientation_b,orientation_a
-0.07474438378416001,12.188906379529291,0.0,-5,-2.5788657605070053,-1.1547763807657159
-0.05393806632306768,12.726003816945285,0.0,-5,-2.5788657605070053,-1.1892541287475566
-0.03096058940503642,13.273490278959905,0.0,-5,-2.5788657605070053,-1.2123030089814897
-0.013246313147872776,13.829731373265977,0.0,-5,-2.5788657605070053,-1.2244055868900627
-0.0003215941216524285,14.393493353953573,0.0,-5,-2.5788657605070053,-1.2281292228200655
0.012735890994741095,14.963315569990126,0.0,-5,-2.5788657605070053,-1.2246066680407335
0.022456716596042946,15.538999506397133,0.0,-5,-2.5788657605070053,-1.2142360869416855
0.028306559077066574,16.121172023707437,0.0,-5,-2.5788657605070053,-1.1990389280590792
0.0310327887945751,16.710272749440836,0.0,-5,-2.5788657605070053,-1.1817886584743063
0.032740458785322044,17.30571608239706,0.0,-5,-2.5788657605070053,-1.1626513608957945
0.033108852984812705,17.90770881182065,0.0,-5,-2.5788657605070053,-1.1427836125868573
0.03307354455655347,18.515870701364566,0.0,-5,-2.5788657605070053,-1.1224209503823834
0.030391675395166854,19.130101625095257,0.0,-5,-2.5788657605070053,-1.1029072872790042
0.027406782216797865,19.750600802119322,0.0,-5,-2.5788657605070053,-1.0849495992751699
0.023566514661816272,20.3773862624563,0.0,-5,-2.5788657605070053,-1.0689676363935234
0.020025009818026993,21.010345314006017,0.0,-5,-2.5788657605070053,-1.0551566811858688
0.01677860716324517,21.649322909980622,0.0,-5,-2.5788657605070053,-1.0433785108651783
0.013497337775382038,22.294131297073452,0.0,-5,-2.5788657605070053,-1.0336078064688152
0.010676706298077227,22.944503958858785,0.0,-5,-2.5788657605070053,-1.025736974329309
0.008264775660126365,23.600145983738575,0.0,-5,-2.5788657605070053,-1.0195197595485608
0.006126885871937191,24.260744246294706,0.0,-5,-2.5788657605070053,-1.01476479416786
0.004360137140819996,24.925950489126297,0.0,-5,-2.5788657605070053,-1.0112784969000943
0.0029176808337068702,25.595407513288723,0.0,-5,-2.5788657605070053,-1.0088470768429278
0.0017888259815173175,26.26875779376135,0.0,-5,-2.5788657605070053,-1.0072686196063483
0.0008919529745405021,26.945642372591696,0.0,-5,-2.5788657605070053,-1.006369286803264
0.00019783993614159293,27.625709630121897,0.0,-5,-2.5788657605070053,-1.0060078638147463
-0.0003549310560814271,28.308620066418364,0.0,-5,-2.5788657605070053,-1.0060726296767477
-0.0007332297766942119,28.994049878236545,0.0,-5,-2.5788657605070053,-1.0064565032139798
-0.0009631761140559819,29.681689899889662,0.0,-5,-2.5788657605070053,-1.0070500331278192
-0.0010148090387469846,30.3712463114534,0.0,-5,-2.5788657605070053,-1.0077385320602446
-0.0010051772939892569,31.062441933818636,0.0,-5,-2.5788657605070053,-1.0084423980125106
-0.0009455956922341632,31.755019459412097,0.0,-5,-2.5788657605070053,-1.009122822311661
-0.0008896979410329435,32.448742032684926,0.0,-5,-2.5788657605070053,-1.0097663425023322
-0.0007645844769827082,33.14339176871768,0.0,-5,-2.5788657605070053,-1.010346502424884
-0.0005842675558219443,33.838772480391306,0.0,-5,-2.5788657605070053,-1.0108201439179094
-0.00048680355519856205,34.53471829619776,0.0,-5,-2.5788657605070053,-1.01122102617191
-9.333995104011668e-05,35.23110156285064,0.0,-5,-2.5788657605070053,-1.011430210778422
0.00019332879841194657,35.92779305938728,0.0,-5,-2.5788657605070053,-1.011368319413533
9.777636496262164e-05,36.62466970424084,0.0,-5,-2.5788657605070053,-1.011271087293542
1.519377790930464e-05,37.321648037508716,0.0,-5,-2.5788657605070053,-1.011232163070905
-3.390547261532899e-05,38.01868082450297,0.0,-5,-2.5788657605070053,-1.0112419053565853
-2.264954166818285e-05,38.715751882292075,0.0,-5,-2.5788657605070053,-1.0112620036226891
-1.2443944535227158e-05,39.41286050656497,0.0,-5,-2.5788657605070053,-1.0112741198117075
-4.548070229739643e-06,40.11000716584043,0.0,-5,-2.5788657605070053,-1.011279927082736
-2.229811082551272e-07,40.80719221101153,0.0,-5,-2.5788657605070053,-1.011281525267524
2.988624372934284e-06,41.50441561220845,0.0,-5,-2.5788657605070053,-1.0112804978908674
5.203009855814315e-06,42.201677235233134,0.0,-5,-2.5788657605070053,-1.011277582190977
5.5436623473216394e-06,42.89897684660197,0.0,-5,-2.5788657605070053,-1.0112738106131083
5.591838640196889e-06,43.59631391527292,0.0,-5,-2.5788657605070053,-1.0112699055433927
5.387098876754996e-06,44.29368783543285,0.0,-5,-2.5788657605070053,-1.0112660574600953
4.587298462305544e-06,44.991097936929464,0.0,-5,-2.5788657605070053,-1.0112625748006607
3.808097391868186e-06,45.68854334105793,0.0,-5,-2.5788657605070053,-1.011259643996942
3.055989183416884e-06,46.38602313171623,0.0,-5,-2.5788657605070053,-1.0112572483923534
2.6078217189922386e-06,47.0835364404367,0.0,-5,-2.5788657605070053,-1.0112552619570456
2.0373189649071415e-06,47.78108253869238,0.0,-5,-2.5788657605070053,-1.0112536335947997
1.3839156641855325e-06,48.478660691065386,0.0,-5,-2.5788657605070053,-1.0112524349904284
3.792377558514139e-07,49.176270048856956,0.0,-5,-2.5788657605070053,-1.011251833339065
