column_name
-5.64006893235341
-4.519617564869088
-3.656038021368618
-3.478897088101571
-3.3059768036685653
-3.138938382247422
-2.981574662851807
-2.7789021758519996
-2.640853665932742
-2.5133376088709363
-2.3990454818834688
-2.2992465171937675
-2.2052173228740233
-2.146370107568489
-2.146370107568489
-2.146370107568489
-2.1484257993614624
-2.137395731710042
-2.137395731710042
-2.137395731710042
-2.138355794722943
-2.138355794722943
-2.2087342399133827
-2.256286651056642
-2.208305340171514
-2.1764545150137296
-2.1659045532830574
-2.1748545420361096
-2.1795997272026315
-2.1807714722077276
-2.1811608573941315
-2.1807714722077276
-2.1807714722077276
-2.2880300689613855
-2.3235297848361953
-2.3112898004120397
-2.345554951186801
-2.3045928315384328
-2.246877855343962
-2.2311725597976673
-2.198861346269332
-2.1732679021517023
-2.1521491887324946
-2.1516751173225956
-2.145725768067464
-2.138355794722943
-2.138355794722943
-2.138355794722943
-2.143599498963711
-2.149260095857391
-2.1540194491954705
-2.15448097612764
-2.138355794722943
-2.1687694243646685
-2.138355794722943
-2.138355794722943
-2.138355794722943
-2.1641711373411643
-2.19891160182476
-2.2033048973018174
-2.1876968982543823
-2.1784224177970226
-2.1756523034002293
-2.1780287027541454
-2.1792079207920794
-2.1795997272026315
-2.1792079207920794
-2.1792079207920794
-2.1792079207920794
-2.1792079207920794
-2.1792079207920794
-2.1788154873619363
-2.1788154873619363
-2.1792079207920794
-2.1792079207920794
-2.1792079207920794
-2.1792079207920794
