column_name
-8.737588960658552
-8.51611469704457
-8.20702740417389
-7.745646857873687
-6.983345813499643
-6.389883749690824
-6.285955841844302
-6.1792855587018085
-6.063039382793578
-5.938342735596041
-5.812448192082321
-5.66497314344848
-5.477266423545123
-5.275297523319396
-5.052044422009086
-4.800582935877053
-4.5296589713436894
-4.203000917310968
-3.641442411194834
-3.5514744379079493
-3.5895715894663334
-3.6614964801489287
-3.380985763930879
-3.1164793608705916
-3.953799034701158
-4.251616633759873
-4.505469206325195
-4.087554558044173
-3.852935525740816
-5.237477597247584
-4.905427407998943
-4.465740785681029
-3.806235845476822
-4.251459282212567
-4.4323944331470555
-4.709867795407277
-3.844164477023197
-3.361545008839714
-3.9471753492654202
-2.6104519370742203
-2.936186252475513
-3.6620734364964354
-3.8383781429055808
-4.284534098457685
-4.80620538182918
-1.12423456666999
-2.5499857127169454
-3.516453854849671
-6.219214516328792
-6.849284559205466
-6.355188224925895
-1.1197565356216326
-2.4464188975625376
-3.494797589308866
-2.8062011179513213
-1.1089910089910078
-1.1089910089910078
-1.1089910089910078
-1.1089910089910078
-1.1089910089910078
-2.6895622122183513
-4.206244094073533
