column_name
-9.79965016901384
-9.792199058149578
-9.784252473759405
-9.775774913382831
-9.766721264609899
-9.757045963404199
-9.746694416247177
-9.73560712028939
-9.723716300364886
-9.710942487436624
-9.697195646285673
-9.682372990856992
-9.666359245755833
-9.649008038764626
-9.630165227409778
-9.609637628953923
-9.587196243474036
-9.562574912697302
-9.535445858216677
-9.50541454038141
-9.472001102553792
-9.434605585177163
-9.392467589894085
-9.344638925645999
-9.289883713866637
-9.226595031493765
-9.15259160170597
-9.064935902548825
-8.959452428962239
-8.830104345599857
-8.66780122397368
-8.457969522130456
-8.176318622938538
-7.778193548989305
-7.172834524864108
-6.536349237774698
-6.525308813599715
-6.514056896963901
-6.500287976961841
-6.481764091018735
-6.463342492322612
-6.4450292397660816
-6.4040532216336095
-6.3737999757181365
-6.613245392426608
-6.714598290641458
-7.106529981690979
-7.33991127266042
-6.5253675731664025
-5.655336065978567
-5.525202053575967
-5.38598365807668
-5.172812876382349
-4.941520032097208
-4.690370860131033
-4.418540496180797
-4.105994005994007
-3.7512415349887127
-3.5991352677991912
-3.569372336409856
-2.4175416133162613
-2.0050188882892614
-2.011566459962254
-2.000647948164147
-1.7851441241685149
-1.785912240184758
-1.7820702402957493
-1.7766854711920832
-1.6580151955726488
-1.8406101379555069
-1.9419935181384131
-1.8104478091867002
-1.4399552604392951
-1.3772862114639512
-1.3180946759667618
-1.2737850125403312
-1.226185451980811
-1.187355581890082
-1.1592435447314209
-1.1438849636779773
-1.111684809747329
-1.1098891219658364
-1.1107870555333612
-1.111684809747329
1.1080927165551
1.1080927165551
1.1080927165551
1.1080927165551
1.1080927165551
1.1080927165551
1.1080927165551
1.1080927165551
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
1.1089910089910078
