column_name
-6.765637394484357
-7.346327155115142
-7.273955529572296
-7.184671571110505
-6.728241616758066
-6.355255148460417
-5.678612001979828
-5.234346110180029
-4.961547245218385
-4.6513984743915735
-4.302151645944727
-3.9347718865598034
-3.5234563390573634
-3.109192180812158
-2.82936991100024
-2.5280310560710793
-2.252314738965614
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.1760359425479456
-2.7462209934727766
-5.0235454057763995
-6.34556858764026
-7.126090068405051
-7.6409047842268
-8.005717564824701
-8.27761989867034
