rob
-0.16899999999999998
-0.396
-0.5728
-0.4969
-0.4263
-0.361
-0.3021
-0.2481
-0.1992
-0.1532
-0.113
-0.07840000000000001
-0.0953
-0.3655
-0.5462
-0.6412
