rob
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.0009
0.001
0.001
-3.5143
-4.6994
-3.5284
-1.4091
-0.0564
-0.057199999999999994
-0.0575
-0.114
-0.1158
-0.0589
-0.0574
-0.091
-0.056299999999999996
-0.0184
-0.0208
-0.0196
-0.0179
-0.015799999999999998
-0.0126
-0.0104
-0.0102
-0.1113
-0.1114
-0.609
-0.4566
-0.2555
-0.6021
-0.1262
-0.0195
-0.0095
-0.009600000000000001
-0.009600000000000001
-0.0097
-0.0098
-0.0098
-0.0099
-0.0099
-0.0099
-0.022
-0.023099999999999996
-0.022699999999999998
-0.0225
-0.022699999999999998
-0.0918
