yr_a,distance,yr_b,vb_acc,orientation_b,orientation_a
-0.005809947098138319,4.914811791445236,0.0,-5,-2.5788657605070053,1.728458830245632
0.013051149775360324,5.335241204508457,0.0,-5,-2.5788657605070053,1.7308374616873192
0.02816478970535612,5.791695145491605,0.0,-5,-2.5788657605070053,1.743392413746183
0.04032967234514292,6.277864828693752,0.0,-5,-2.5788657605070053,1.7642307187342756
0.04992413014040741,6.787746934458125,0.0,-5,-2.5788657605070053,1.79136265574097
0.05702928575158601,7.3158177731689324,0.0,-5,-2.5788657605070053,1.823300436881647
0.06193699182621929,7.85755634805634,0.0,-5,-2.5788657605070053,1.858567802007368
0.06422125686289126,8.409332755306671,0.0,-5,-2.5788657605070053,1.895694370855613
0.06397853984652181,8.968320966442308,0.0,-5,-2.5788657605070053,1.9331736944295874
0.0588991499451194,9.532382562280679,0.0,-5,-2.5788657605070053,1.968769335686696
0.05427959646632668,10.099950968732955,0.0,-5,-2.5788657605070053,2.0014399375612957
0.04972076712160982,10.669932920059066,0.0,-5,-2.5788657605070053,2.031405100819297
0.04567379798168904,11.241572587256616,0.0,-5,-2.5788657605070053,2.058984972331429
0.039035748500008204,11.81433059908396,0.0,-5,-2.5788657605070053,2.0834221399656254
0.030767890610438123,12.387821836469286,0.0,-5,-2.5788657605070053,2.10352247103614
0.02355875712448796,12.961780836008042,0.0,-5,-2.5788657605070053,2.119438585811091
0.012438457595541283,13.536022679115149,0.0,-5,-2.5788657605070053,2.1298338869292532
0.002775181637100778,14.110409505105649,0.0,-5,-2.5788657605070053,2.134008693676797
-0.00021692041893541653,14.684850514490485,0.0,-5,-2.5788657605070053,2.1345658860567696
-0.0004695490214695997,15.25930559486999,0.0,-5,-2.5788657605070053,2.1342813357609987
0.000202810250729305,15.833758978079594,0.0,-5,-2.5788657605070053,2.134203523881534
0.00013723572319777056,16.408207541273363,0.0,-5,-2.5788657605070053,2.134300574855525
8.408985715428027e-05,16.98265215667284,0.0,-5,-2.5788657605070053,2.134363578115743
4.225705879502425e-05,17.557093751394323,0.0,-5,-2.5788657605070053,2.1343993537195685
1.6396479098735572e-05,18.131533179618316,0.0,-5,-2.5788657605070053,2.1344158911447497
-3.3106687006691178e-06,18.705971131155103,0.0,-5,-2.5788657605070053,2.1344193700495837
-1.748653453751318e-05,19.280408225025564,0.0,-5,-2.5788657605070053,2.1344131466821192
-2.259595544006739e-05,19.854845011964944,0.0,-5,-2.5788657605070053,2.1344015229176456
-2.5518502388168835e-05,20.42928190828582,0.0,-5,-2.5788657605070053,2.1343876050004464
-2.6521838420672565e-05,21.00371927247564,0.0,-5,-2.5788657605070053,2.1343725722915208
-2.353553478743744e-05,21.578157410703195,0.0,-5,-2.5788657605070053,2.13435818373003
-2.0354913425064924e-05,22.152596530331515,0.0,-5,-2.5788657605070053,2.134345569583331
-1.70454611347102e-05,22.72703679816358,0.0,-5,-2.5788657605070053,2.134334822666916
-1.2640983716550581e-05,23.30147834626191,0.0,-5,-2.5788657605070053,2.134326321921714
-8.766266409551604e-06,23.87592124067807,0.0,-5,-2.5788657605070053,2.1343201979774653
-5.3965964855900965e-06,24.45036552264864,0.0,-5,-2.5788657605070053,2.134316153617477
-2.2564833395201178e-06,25.024811213520444,0.0,-5,-2.5788657605070053,2.1343139846456176
2.974410481562674e-07,25.59925829486177,0.0,-5,-2.5788657605070053,2.1343134488812976
2.3126239073520554e-06,26.173706735502094,0.0,-5,-2.5788657605070053,2.134314223219255
3.7292978615369763e-06,26.748156495215955,0.0,-5,-2.5788657605070053,2.1343159783015477
4.754512941293249e-06,27.32260751300003,0.0,-5,-2.5788657605070053,2.1343184329044127
5.4271886722103105e-06,27.897059723285373,0.0,-5,-2.5788657605070053,2.1343213733318933
5.585477633999557e-06,28.471513058438155,0.0,-5,-2.5788657605070053,2.1343245453379227
5.570050498171168e-06,29.04596744261792,0.0,-5,-2.5788657605070053,2.1343277573317647
5.4028600353279055e-06,29.62042280030829,0.0,-5,-2.5788657605070053,2.134330915825473
4.938149057220971e-06,30.194879057861208,0.0,-5,-2.5788657605070053,2.1343338873610396
4.450503544915516e-06,30.769336140948973,0.0,-5,-2.5788657605070053,2.134336584990386
3.9475075135267795e-06,31.343793978054116,0.0,-5,-2.5788657605070053,2.134338997715994
3.3383760379060736e-06,31.918252501317102,0.0,-5,-2.5788657605070053,2.1343410880414204
2.7791342026294526e-06,32.49271164612922,0.0,-5,-2.5788657605070053,2.134342842819254
2.268847466820031e-06,33.067171351603534,0.0,-5,-2.5788657605070053,2.1343442904401475
1.6579533834714704e-06,33.64163156063305,0.0,-5,-2.5788657605070053,2.134345413051521
1.153000616182357e-06,34.21609221976737,0.0,-5,-2.5788657605070053,2.134346215597671
7.447660726054344e-07,34.790553279284474,0.0,-5,-2.5788657605070053,2.1343467562887137
3.342901431982875e-07,35.36501469322692,0.0,-5,-2.5788657605070053,2.134347060124564
4.326714307162877e-08,35.939476419521185,0.0,-5,-2.5788657605070053,2.1343471632387345
-1.4442541177705292e-07,36.51393841968854,0.0,-5,-2.5788657605070053,2.1343471296220207
-2.3369753389307007e-07,37.088400658531384,0.0,-5,-2.5788657605070053,2.134347016657741
-2.434047497803334e-07,37.66286310365208,0.0,-5,-2.5788657605070053,2.1343468763554414
-1.9636232872800623e-07,38.23732572615625,0.0,-5,-2.5788657605070053,2.1343467478692086
8.681986346051482e-08,38.81178850137145,0.0,-5,-2.5788657605070053,2.13434673667828
6.112575649756301e-08,39.386251409503586,0.0,-5,-2.5788657605070053,2.1343467884730045
-4.422143605802972e-08,39.96071443233965,0.0,-5,-2.5788657605070053,2.1343467916551
-3.099873744368196e-08,40.53517755324681,0.0,-5,-2.5788657605070053,2.13434676896816
-5.491792491144453e-09,41.10964075991145,0.0,-5,-2.5788657605070053,2.1343467583917803
1.1706009377703933e-08,41.68410404411237,0.0,-5,-2.5788657605070053,2.1343467610673783
7.513644304598442e-09,42.258567401180514,0.0,-5,-2.5788657605070053,2.1343467665461424
4.156257520689698e-09,42.8330308283647,0.0,-5,-2.5788657605070053,2.1343467698599135
1.5564172961649329e-09,43.40749432319081,0.0,-5,-2.5788657605070053,2.1343467714662423
1.2048241739507082e-10,43.981957883291216,0.0,-5,-2.5788657605070053,2.1343467719294122
-9.473267365007663e-10,44.55642150636876,0.0,-5,-2.5788657605070053,2.134346771675125
-1.685530859966536e-09,45.130885190223786,0.0,-5,-2.5788657605070053,2.134346770903946
-1.6584564921953845e-09,45.70534893274898,0.0,-5,-2.5788657605070053,2.13434676994096
-1.5828813038041486e-09,46.27981273190175,0.0,-5,-2.5788657605070053,2.1343467690078697
-1.4661280317191074e-09,46.85427658572462,0.0,-5,-2.5788657605070053,2.1343467681302877
-1.116290743201485e-09,47.42874049234143,0.0,-5,-2.5788657605070053,2.1343467673912624
-8.195814081896384e-10,48.00320444993689,0.0,-5,-2.5788657605070053,2.134346766837626
-5.721113375849688e-10,48.57766845677065,0.0,-5,-2.5788657605070053,2.134346766439996
-3.4884747356504136e-10,49.152132511174585,0.0,-5,-2.5788657605070053,2.1343467661778037
-1.7177149318421154e-10,49.72659661153785,0.0,-5,-2.5788657605070053,2.1343467660304003
-3.653840358692031e-11,50.30106075631618,0.0,-5,-2.5788657605070053,2.134346765972513
2.9096553364096616e-11,50.87552494402913,0.0,-5,-2.5788657605070053,2.1343467659712534
7.684175289748576e-11,51.44998917325001,0.0,-5,-2.5788657605070053,2.134346766002464
1.0808523606467665e-10,52.024453442610884,0.0,-5,-2.5788657605070053,2.13434676605635
9.970739234571778e-11,52.59891775080025,0.0,-5,-2.5788657605070053,2.134346766116246
9.001669511097228e-11,53.17338209655623,0.0,-5,-2.5788657605070053,2.134346766170728
